SampleRowID,SampleDate,SurveyNumber,StationCode,SampleTimeStart,SampleTimeEnd,Secchi,ConductivityTop,WaterTemperature,Turbidity,DepthBottom,MeterStart,MeterEnd,TideCode,TowDirectionCode,MeterNumber,Latitude,Longitude,SampleComments
3690,2018-03-05,3,906,0.525694444,0.532638889,138,321,11.80000019,8,37,339824,358048,2,2,28300,38-03-07.2,121-30-34.4,vegetation on flow meter
3691,2018-03-05,3,914,0.488194444,0.495138889,142,405,11,6,35,320544,339824,2,2,28300,37-57-55.2,121-31-49.0,
3692,2018-03-05,3,915,0.464583333,0.471527778,99,264,10,6,25,301364,320544,2,2,28300,37-56-53.0,121-34-07.1,
3693,2018-03-05,3,902,0.440972222,0.447916667,90,245,9.899999619,8,27,280655,301364,2,2,28300,38-01-18.0,121-34-57.5,
3694,2018-03-05,3,815,0.41875,0.425694444,97,201,9.699999809,6,29,258960,280655,2,2,28300,38-05-21.9,121-34-19.2,
3695,2018-03-05,3,812,0.394444444,0.401388889,90,211,10,8,37,238662,258960,2,2,28300,38-05-26.5,121-38-36.9,
3696,2018-03-05,3,809,0.368055556,0.375,67,232,9.800000191,10,50,218806,238662,2,2,28300,38-03-08.2,121-41-35.7,
3697,2018-03-06,3,920,0.336805556,0.34375,188,163,10.10000038,7,33,418040,436813,4,2,28300,38-08-33.1,121-30-14.0,
3698,2018-03-06,3,921,0.355555556,0.3625,68,162,10.19999981,12,15,436813,456384,4,2,28300,38-10-03.4,121-29-39.2,
3699,2018-03-06,3,922,0.375694444,0.382638889,67,115,9.600000381,16,14,456384,478558,1,2,28300,38-12-14.6,121-28-43.0,
3700,2018-03-06,3,923,0.4125,0.419444444,89,126,10,16,18,478558,498414,2,2,28300,38-08-04.4,121-33-58.8,
3701,2018-03-06,3,804,0.46875,0.475694444,84,324,11,12,35,498414,516830,2,2,28300,38-01-02.3,121-47-38.3,
3702,2018-03-06,3,801,0.4875,0.494444444,67,447,10.80000019,21,20,516830,536165,2,2,28300,38-02-22.5,121-50-30.2,
3703,2018-03-06,3,513,0.504166667,0.511111111,66,442,11,24,55,536165,555727,2,2,28300,38-03-33.3,121-52-08.9,
3704,2018-03-06,3,519,0,0.006944444,37,2006,11.89999962,47,10,555727,574939,2,2,28300,38-04-20.8,121-57-56.4,
3705,2018-03-06,3,508,0.554861111,0.561805556,49,487,11.30000019,31,37,574939,593654,2,2,28300,38-02-53.3,121-54-54.1,
3706,2018-03-06,3,520,0.590277778,0.597222222,61,424,11.69999981,16,41,593654,613491,2,2,28300,38-01-55.7,121-51-56.7,
3707,2018-03-07,3,704,0.327083333,0.334027778,58,282,10.39999962,18,35,613492,634104,2,2,28300,38-04-12.7,121-46-47.7,
3708,2018-03-07,3,706,0.345833333,0.352777778,86,162,10.30000019,13,29,634104,654078,2,2,28300,38-05-15.5,121-44-49.8,
3709,2018-03-07,3,707,0.365277778,0.372222222,97,150,10.19999981,9,35,654078,673718,2,2,28300,38-06-51.3,121-42-28.0,
3710,2018-03-07,3,713,0.413888889,0.420833333,89,153,10.39999962,12,40,673718,694390,2,2,28300,38-12-20.6,121-39-36.5,
3711,2018-03-07,3,716,0.453472222,0.460416667,101,174,10.60000038,13,30,708370,727298,2,2,28300,38-15-21.3,121-41-22.5,
3712,2018-03-07,3,724,0.590972222,0.597916667,78,133,11.5,21,23,784770,804852,2,2,28300,38-14-17.0,121-33-29.3,
3713,2018-03-07,3,715,0.431944444,0.438888889,78,155,10.60000038,14,46,694390,708370,2,2,28300,38-13-25.4,121-40-27.1,
3714,2018-03-07,3,719,0.484722222,0.491666667,38,283,12.60000038,24,36,727298,746193,2,2,28300,38-20-02.8,121-38-51.2,
3715,2018-03-07,3,712,0.527083333,0.534027778,78,142,11.10000038,17,10,746193,765359,2,2,28300,38-11-17.1,121-38-39.2,
3716,2018-03-07,3,711,0.545833333,0.552777778,68,136,11.19999981,22,13,765359,784770,2,2,28300,38-10-36.1,121-39-53.6,
3717,2018-03-08,3,610,0.346527778,0.353472222,60,425,11.30000019,26,21,804854,821384,1,2,28300,38-07-14.4,121-53-19.6,turbidity 26.3
3718,2018-03-08,3,609,0.371527778,0.378472222,50,693,11.5,25,31,821384,841470,2,2,28300,38-10-01.5,121-56-26.3,
3719,2018-03-08,3,606,0.398611111,0.405555556,38,1571,11.30000019,58,27,841470,860261,2,2,28300,38-10-11.6,122-01-31.5,
3720,2018-03-08,3,602,0.421527778,0.428472222,42,6360,12.69999981,27,6,860261,880741,2,2,28300,38-06-55.9,122-02-34.2,
3721,2018-03-08,3,418,0.440277778,0.447222222,52,11950,11.89999962,24,36,880741,900761,2,2,28300,38-03-54.2,122-05-59.4,
3722,2018-03-08,3,405,0.459027778,0.465972222,37,15250,12.30000019,41,16,900761,923169,2,2,28300,38-02-21.3,122-08-56.8,
3723,2018-03-08,3,340,0.484722222,0.491666667,39,22400,12.39999962,34,13,923169,944787,2,2,28300,38-05-49.1,122-15-40.3,
3724,2018-03-08,3,411,0.530555556,0.5375,41,11120,12.19999981,30,13,944787,968437,2,2,28300,38-03-02.7,122-04-45.2,
3725,2018-03-08,3,501,0.559027778,0.565972222,46,6980,13.69999981,26,39,968437,986814,2,2,28300,38-04-31.9,122-01-47.6,
3726,2018-03-08,3,504,0.579861111,0.586805556,28,5020,12,38,27,986814,7127,2,2,28300,38-03-09.5,121-59-10.9,
3727,2018-04-02,4,812,0.385416667,0.392361111,80,178,14.80000019,15,26,414456,436386,2,2,24596,38-05-23.6,121-38-26.2,flow meter pulled 30 sec late
3728,2018-04-02,4,919,0.624305556,0.63125,94,168,17.29999924,8,17,575823,595287,3,3,24596,38-06-19.5,121-29-45.3,
3729,2018-04-02,4,910,0.554861111,0.561805556,54,506,17.29999924,23,38,535382,555790,2,2,24596,38-00-11.4,121-27-03.5,
3730,2018-04-02,4,815,0.409027778,0.415972222,103,181,14.89999962,12,17,436386,453922,2,2,24596,38-05-09.1,121-34-17.3,
3731,2018-04-02,4,902,0.430555556,0.4375,105,628,16.79999924,8,29,453922,474135,2,2,24596,38-01-10.5,121-34-56.2,
3732,2018-04-02,4,915,0.455555556,0.4625,124,332,16.79999924,7,30,474135,494604,2,2,24596,37-56-47.9,121-34-09.3,
3733,2018-04-02,4,914,0.486111111,0.493055556,56,370,16.70000076,18,31,494602,514377,2,2,24596,37-57-55.2,121-31-49.9,
3734,2018-04-02,4,906,0.526388889,0.533333333,66,298,16.60000038,22,40,514397,535382,2,2,24596,38-03-03.7,121-30-25.1,
3735,2018-04-02,4,809,0.358333333,0.365277778,74,188,15.10000038,14,42,393960,414456,2,2,24596,38-03-05.2,121-41-38.2,
3736,2018-04-02,4,912,0.578472222,0.585416667,57,430,17.39999962,18,38,555790,575823,2,2,24596,37-58-01.7,121-22-10.2,
3738,2018-04-03,4,520,0.608333333,0.615277778,68,191,16.29999924,14,41,0,17817,2,2,24596,38-01-52.7,121-51-40.7,"Net did not fully open, port float tangled with cannonball, retowed.  2 non-clipped chinook collected in bad tow, 87 and 86 mm. MeterEnd not collected, used station average TLT 05102018"
3739,2018-04-03,4,508,0.554861111,0.561805556,42,158,15.5,20,38,736829,758326,2,2,24596,38-02-51.9,121-54-50.2,
3740,2018-04-03,4,513,0.505555556,0.5125,54,175,15.39999962,25,44,697474,717470,2,2,24596,38-03-27.5,121-52-11.4,
3741,2018-04-03,4,922,0.361805556,0.36875,89,95,15.19999981,8,14,630882,647333,1,3,24596,38-12-11.2,121-28-40.8,
3742,2018-04-03,4,920,0.319444444,0.326388889,127,166,16.20000076,8,22,595280,612279,4,2,24596,38-08-37.1,121-30-17.1,
3743,2018-04-03,4,921,0.339583333,0.346527778,121,145,15.89999962,7,15,612276,630885,1,3,24596,38-09-57.9,121-29-35.7,
3744,2018-04-03,4,923,0.401388889,0.408333333,99,130,15.19999981,7,19,642375,661699,2,2,24596,38-08-05.9,121-33-53.5,
3745,2018-04-03,4,804,0.464583333,0.471527778,66,191,15.69999981,14,38,661699,678809,2,2,24596,38-01-04.8,121-47-50.2,
3746,2018-04-03,4,801,0.486805556,0.49375,58,180,15.5,19,21,678795,697467,2,2,24596,38-02-47.0,121-50-39.5,
3747,2018-04-03,4,519,0.530555556,0.5375,31,178,16.10000038,34,52,717470,736827,2,2,24596,38-04-25.9,121-57-31.2,
3748,2018-04-04,4,712,0.598611111,0.605555556,54,131,16.60000038,18,7,967019,987036,2,2,24596,38-11-16.9,121-38-39.5,Flow meter pulled ~ 1 minute late
3749,2018-04-04,4,704,0.342361111,0.349305556,45,154,14.80000019,13,26,800877,821516,2,2,24596,38-04-07.2,121-47-05.2,
3750,2018-04-04,4,706,0.365972222,0.372916667,51,152,15.10000038,14,31,821516,842631,2,2,24596,38-05-17.1,121-44-46.8,deployed slightly more offshore because recreational boat was in the way.
3751,2018-04-04,4,707,0.386805556,0.39375,61,155,15.30000019,13,31,842631,864172,2,2,24596,38-06-48.2,121-42-31.0,
3752,2018-04-04,4,713,0.418055556,0.425,81,158,15.80000019,8,42,864172,883068,2,2,24596,38-12-16.3,121-39-30.5,
3753,2018-04-04,4,715,0.4375,0.444444444,98,173,16.20000076,10,44,883068,902322,2,2,24596,38-13-23.8,121-40-27.2,
3754,2018-04-04,4,716,0.459722222,0.466666667,128,237,16.60000038,9,32,902322,924456,2,2,24596,38-15-20.4,121-41-18.7,
3755,2018-04-04,4,711,0.493055556,0.5,58,130,15.60000038,13,16,924456,943577,2,2,24596,38-10-35.5,121-39-39.8,
3756,2018-04-04,4,724,0.547222222,0.554166667,44,131,16.5,14,29,943577,967019,2,2,24596,38-14-11.0,121-33-32.4,
3757,2018-04-05,4,504,0.616666667,0.623611111,39,182,15.5,20,25,149747,165127,4,2,24596,38-03-11.3,121-59-11.1,
3758,2018-04-05,4,610,0.354166667,0.361111111,26,1113,15.60000038,34,13,987086,6099,4,2,24596,,,
3759,2018-04-05,4,609,0.379861111,0.386805556,21,2250,16,55,33,6099,24942,2,2,24596,38-10-02.1,121-56-25.8,
3760,2018-04-05,4,606,0.406944444,0.413888889,12,1830,16.39999962,105,25,24942,38821,2,2,24596,38-10-11.8,122-01-31.2,
3761,2018-04-05,4,602,0.433333333,0.440277778,18,309,14.69999981,83,5,38821,61701,2,2,24596,38-06-44.4,122-02-40.5,
3762,2018-04-05,4,418,0.461111111,0.468055556,19,2102,15.19999981,95,33,61701,81059,2,2,24596,38-03-48.7,122-06-01.7,
3763,2018-04-05,4,405,0.481944444,0.488888889,10,2812,15.39999962,229,7,81059,98308,2,2,24596,38-02-24.0,122-08-46.6,
3764,2018-04-05,4,340,0.513888889,0.520833333,20,10710,15.39999962,48,10,98308,114800,4,2,24596,38-05-46.4,122-15-36.5,
3765,2018-04-05,4,411,0.575694444,0.582638889,27,259,15.5,46,20,114800,130200,4,2,24596,38-03-00.3,122-04-59.8,
3766,2018-04-05,4,501,0.597222222,0.604166667,24,259,15.60000038,41,31,130209,149747,4,2,24596,38-04-23.6,122-01-31.1,
3767,2018-04-30,5,809,0.340277778,0.347222222,91,207,16.79999924,10,44,115827,135085,2,2,24663,38-03-06.7,121-41-36.3,
3768,2018-04-30,5,812,0.364583333,0.371527778,87,200,17.20000076,13,24,135085,152489,2,2,24663,38-05-23.3,121-38-23.4,
3769,2018-04-30,5,815,0.3875,0.394444444,133,211,17.29999924,8,18,152489,169324,2,2,24663,38-05-10.3,121-34-17.2,
3770,2018-04-30,5,902,0.411111111,0.418055556,134,264,17.60000038,5,28,169324,184950,2,2,24663,38-01-14.4,121-34-56.7,
3771,2018-04-30,5,915,0.435416667,0.442361111,135,333,18.70000076,5,29,184950,201585,2,2,24663,37-56-44.9,121-34-08.2,
3772,2018-04-30,5,914,0.457638889,0.464583333,173,320,18.5,4,34,201585,218563,2,2,24663,37-58-05.0,121-31-48.4,
3773,2018-04-30,5,912,0.508333333,0.515277778,81,352,18.60000038,10,38,238352,256221,2,2,24663,37-58-05.1,121-22-13.5,"Re-tow: carabiner clipped on to second line and net did not open properly. Bad tow: 87+, 77+, 76+, 89+ Chinook Salmon released alive and recorded on Salmonid take sheet"
3774,2018-04-30,5,910,0.542361111,0.549305556,75,408,19.39999962,12,37,256221,271883,3,3,24663,38-00-13.2,121-27-03.6,
3775,2018-04-30,5,906,0.5625,0.569444444,109,300,19.10000038,7,35,271883,288392,3,3,24663,38-03-03.3,121-30-25.2,
3776,2018-04-30,5,919,0.591666667,0.598611111,154,157,18.29999924,4,23,288388,305657,3,3,24663,38-06-19.2,121-29-41.5,
3777,2018-05-01,5,920,0.298611111,0.305555556,132,152,16.5,5,23,305707,321928,4,2,24663,38-08-36.7,121-30-14.6,
3778,2018-05-01,5,921,0.315972222,0.322916667,158,151,16.39999962,4,16,321928,338378,1,3,24663,38-09-55.5,121-29-35.4,
3779,2018-05-01,5,922,0.334722222,0.341666667,146,93,16.20000076,5,18,338378,355235,1,3,24663,38-12-06.9,121-28-38.5,
3780,2018-05-01,5,923,0.371527778,0.378472222,168,156,17.20000076,5,30,355235,371780,2,2,24663,38-08-04.3,121-33-58.5,Station description says 13' fishing 30'
3781,2018-05-01,5,804,0.43125,0.438194444,101,205,16.89999962,9,33,371780,390814,2,2,24663,38-01-01.1,121-47-40.9,
3782,2018-05-01,5,801,0.452083333,0.459027778,76,203,17.29999924,14,19,390814,409196,2,2,24663,38-02-44.4,121-50-38.0,
3783,2018-05-01,5,513,0.469444444,0.476388889,52,208,17,21,40,409196,427945,2,2,24663,38-03-29.1,121-52-07.7,
3784,2018-05-01,5,508,0.490972222,0.497916667,47,195,17.10000038,21,38,427945,446782,2,2,24663,38-02-52.3,121-55-01.9,
3785,2018-05-01,5,519,0.518055556,0.525,30,485,17,47,6,446782,465447,2,2,24663,38-04-24.3,121-57-28.8,
3786,2018-05-01,5,520,0.560416667,0.567361111,84,205,18,11,44,465447,483567,3,3,24663,38-01-54.7,121-51-47.6,
3787,2018-05-02,5,704,0.294444444,0.301388889,58,201,15.89999962,18,33,483564,503716,2,2,24663,38-03-56.3,121-47-24.3,
3788,2018-05-02,5,706,0.314583333,0.321527778,49,182,16.89999962,14,27,503716,522544,2,2,24663,38-05-11.9,121-45-00.1,
3789,2018-05-02,5,707,0.334722222,0.341666667,78,181,17.10000038,10,33,522539,540016,2,2,24663,38-06-46.3,121-42-32.8,
3790,2018-05-02,5,713,0.363194444,0.370138889,97,187,17.5,5,43,540016,557466,2,2,24663,38-12-17.0,121-39-31.2,
3791,2018-05-02,5,715,0.380555556,0.3875,132,197,17.60000038,6,45,557466,572972,2,2,24663,38-13-07.5,121-40-21.5,little bit of veg on flow meter
3792,2018-05-02,5,716,0.402083333,0.409027778,140,219,17.60000038,4,27,572972,589929,2,2,24663,38-15-16.5,121-41-18.4,
3793,2018-05-02,5,719,0.439583333,0.446527778,27,451,18.20000076,34,32,589929,609155,2,2,24663,38-19-59.9,121-38-50.6,
3794,2018-05-02,5,712,0.479166667,0.486111111,110,159,18.5,5,11,609155,627935,2,2,24663,38-11-15.5,121-38-42.8,flow meter pulled in about 45 sec late
3795,2018-05-02,5,711,0.497222222,0.504166667,146,170,18.39999962,5,16,627935,647126,2,2,24663,38-10-35.5,121-39-37.0,
3796,2018-05-02,5,724,0.552777778,0.559722222,134,162,18.79999924,4,22,647126,664565,2,2,24663,38-14-13.8,121-33-31.2,
3797,2018-05-03,5,610,0.31875,0.325694444,29,1509,17,54,14,664574,680052,4,2,24663,38-07-24.7,121-53-22.3,
3798,2018-05-03,5,609,0.34375,0.350694444,13,1667,16.89999962,87,33,680052,701019,4,2,24663,38-10-01.1,121-56-28.4,
3799,2018-05-03,5,606,0.371527778,0.378472222,18,1585,17.29999924,116,27,701019,721247,2,2,24663,38-10-10.3,122-01-28.9,
3800,2018-05-03,5,602,0.400694444,0.407638889,12,2825,15.5,206,59,721247,744721,2,2,24663,38-06-45.8,122-02-45.1,
3801,2018-05-03,5,418,0.433333333,0.440277778,18,4604,16,98,34,744721,766345,2,2,24663,38-03-49.8,122-06-01.8,
3802,2018-05-03,5,405,0.45625,0.463194444,15,7780,15.89999962,165,12,0,18621,2,2,24663,38-02-23.1,122-08-49.2,Used station average for flowmeter TLT 6/27/18
3803,2018-05-03,5,340,0.514583333,0.521527778,36,14590,16.5,28,14,786883,799482,2,2,24663,38-05-52.0,122-15-42.8,
3804,2018-05-03,5,411,0.550694444,0.557638889,13,2292,17.20000076,52,10,799482,814478,4,2,24663,38-03-03.6,122-04-43.6,
3805,2018-05-03,5,501,0.570833333,0.577777778,29,1188,17.5,58,39,814478,832616,2,2,24663,38-04-22.9,122-01-29.2,
3806,2018-05-03,5,504,0.592361111,0.599305556,40,341,17.70000076,26,21,832616,852511,2,2,24663,38-03-00.0,121-58-51.7,
3808,2018-12-11,12,504,0.429861111,0.436805556,90,14960,11,17,15,289860,301461,2,2,28301,38-03-07.7,121-59-11.0,
3809,2018-12-11,12,418,0.43125,0.438194444,67,20280,11.60000038,18,34,311914,328398,2,2,28301,38-04-03.0,122-05-47.4,
3810,2018-12-11,12,411,0.45,0.456944444,86,20630,11.89999962,11,10,328398,347862,2,2,28301,38-02-59.4,122-04-53.5,
3811,2018-12-11,12,405,0.46875,0.475694444,65,25650,12.30000019,18,25,347862,366196,2,2,28301,38-02-21.9,122-08-33.6,
3812,2018-12-11,12,501,0.410416667,0.417361111,59,16630,11.30000019,13,40,301461,311914,2,2,28301,38-04-24.7,122-01-36.0,
3813,2018-12-11,12,340,0.5,0.506944444,71,28230,12.30000019,25,14,366196,382542,4,2,28301,38-05-49.0,122-15-39.7,
3814,2018-12-11,12,602,0.5375,0.544444444,66,16610,11.89999962,14,5,382542,400765,4,2,28301,38-06-53.7,122-02-42.3,
3815,2018-12-11,12,606,0.557638889,0.564583333,49,7210,12,25,24,400765,418015,4,2,28301,38-10-12.0,122-01-31.8,
3816,2018-12-11,12,609,0.586805556,0.59375,62,6550,12.10000038,20,25,418015,436144,4,2,28301,38-10-00.6,121-56-26.8,
3817,2018-12-11,12,610,0.609722222,0.616666667,63,5350,12.19999981,17,14,436144,456624,4,2,28301,38-07-20.6,121-53-21.1,
3818,2018-12-12,12,704,0.325694444,0.332638889,43,3784,11.10000038,26,26,456756,474007,1,3,28301,38-04-08.2,121-47-01.3,
3819,2018-12-12,12,706,0.354166667,0.361111111,51,1544,10.30000019,26,30,474007,491698,2,2,28301,38-05-14.8,121-44-52.5,
3820,2018-12-12,12,707,0.374305556,0.38125,81,512,10.80000019,13,26,491698,510021,2,2,28301,38-06-48.1,121-42-20.8,
3821,2018-12-12,12,713,0.429166667,0.436111111,141,224,10.80000019,8,43,510021,526427,2,2,28301,38-12-19.2,121-39-35.6,
3822,2018-12-12,12,715,0.447222222,0.454166667,149,230,10.69999981,8,45,526425,545435,2,2,28301,38-13-28.8,121-40-28.8,
3823,2018-12-12,12,716,0.497916667,0.504861111,170,233,10.89999962,7,27,564457,574583,2,2,28301,38-15-16.2,121-41-14.0,Retow - 1st tow filled net with weeds. Weeds on flow meter
3824,2018-12-12,12,719,0.536805556,0.54375,36,342,11.69999981,50,36,574583,592919,2,2,28301,38-19-58.8,121-38-50.7,
3825,2018-12-12,12,712,0.583333333,0.590277778,170,221,11,6,15,592919,609275,2,2,28301,38-11-24.8,121-38-29.2,"secchi was higher, but couldn’t reach on new boat"
3826,2018-12-12,12,711,0.604861111,0.611805556,170,218,11,6,19,609275,627915,2,2,28301,38-10-34.6,121-39-36.4,"secchi was greater than 170, but couldn’t reach deeper on new boat"
3827,2018-12-14,12,804,0.320138889,0.327083333,90,2670,10.89999962,12,36,627267,645659,2,2,28301,38-01-01.7,121-47-44.6,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3828,2018-12-14,12,801,0.339583333,0.346527778,79,3883,11,16,25,645659,665963,4,2,28301,38-02-43.6,121-50-43.3,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3829,2018-12-14,12,513,0.354166667,0.361111111,71,7090,10.89999962,16,65,665963,686965,4,2,28301,38-03-33.9,121-52-12.1,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3830,2018-12-14,12,520,0.372222222,0.379166667,77,6420,11,19,48,686965,705896,4,2,28301,38-01-54.7,121-51-50.0,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3831,2018-12-14,12,508,0.404861111,0.411805556,58,9020,11,22,43,705896,726411,4,2,28301,38-02-50.7,121-54-50.8,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3832,2018-12-14,12,519,0.420138889,0.427083333,66,10150,10.89999962,17,12,726411,742767,4,2,28301,38-04-18.4,121-57-29.1,"secchi originally (likely erroneously) written 100 cm higher, adjusted to align with turb and CDEC data TLT 07032019"
3833,2018-12-14,12,923,0.485416667,0.492361111,196,179,10.39999962,6,15,742767,758428,4,2,28301,38-08-11.6,121-33-35.3,Veg on flow meter. One already dead Chinook collected (partially eaten). Retained fish for CWT.
3834,2018-12-14,12,920,0.511111111,0.518055556,189,168,10.80000019,5,29,758428,783802,4,2,28301,38-08-33.8,121-30-13.7,
3835,2018-12-14,12,922,0.534027778,0.540972222,170,91,11,6,13,783802,801214,4,2,28301,38-12-21.2,121-28-47.8,
3836,2018-12-17,12,919,0.33125,0.338194444,190,173,10.39999962,4,21,815952,829964,2,2,28301,38-06-21.9,121-29-51.3,re-deploy after winch hang up 1st time. Start 0757-0807
3837,2018-12-17,12,906,0.359722222,0.366666667,134,302,11.19999981,7,37,829964,845827,4,2,28301,38-02-54.3,121-30-16.2,
3838,2018-12-17,12,912,0.390972222,0.397916667,95,564,11.69999981,10,39,845827,862044,4,2,28301,37-57-57.8,121-22-04.8,0923-0933 tow time
3839,2018-12-17,12,910,0.426388889,0.433333333,118,333,11.80000019,8,40,862044,876468,4,2,28301,38-00-07.6,121-27-01.5,
3840,2018-12-17,12,914,0.456944444,0.463888889,200,325,11.60000038,4,33,876468,889767,2,2,28301,37-57-53.1,121-31-48.5,1058-1108 tow time. Secchi 200+
3841,2018-12-17,12,915,0.479166667,0.486111111,200,539,11.5,4,28,889767,905023,4,2,28301,37-56-37.8,121-34-00.9,1130-1140 tow time. Secchi 200+
3842,2018-12-17,12,902,0.502083333,0.509027778,200,710,11.5,4,28,905023,919298,4,2,28301,38-01-06.6,121-34-56.2,Secchi 200+
3843,2018-12-17,12,815,0.523611111,0.530555556,149,613,11.80000019,8,16,919298,928125,4,2,28301,38-05-09.1,121-34-19.4,Veg on flow meter
3844,2018-12-17,12,812,0.545833333,0.552777778,149,845,11.60000038,9,22,928125,941065,1,3,28301,38-05-22.7,121-38-24.1,Net caught hyacinth + got stock on trim tab for 2 minutes
3845,2018-12-17,12,809,0.576388889,0.583333333,104,2574,11.89999962,11,29,941065,953019,2,2,28301,38-03-00.0,121-41-48.0,
3847,2019-01-22,1,809,0.35625,0.363194444,31,320,10.39999962,43,24,194669,207881,2,2,28301,,,GPS is wrong.
3848,2019-01-22,1,812,0.380555556,0.3875,25,225,10.69999981,60,17,207881,225965,2,2,28301,,,GPS is wrong
3849,2019-01-22,1,815,0.402083333,0.409027778,32,208,10.69999981,58,19,225965,243747,2,2,28301,,,GPS is wrong
3850,2019-01-22,1,902,0.428472222,0.435416667,64,513,10.30000019,15,25,243747,263494,2,2,28301,,,GPS is wrong
3851,2019-01-22,1,915,0.452083333,0.459027778,101,565,10.60000038,8,35,263494,282373,2,2,28301,,,"GPS on simulation mode. GPS plotted on land, removed from database TLT 4/29/2019"
3852,2019-01-22,1,914,0.473611111,0.480555556,121,564,10.60000038,6,34,282377,300827,2,2,28301,37-57-59.2,121-31-50.5,
3853,2019-01-22,1,912,0.555555556,0.5625,68,364,10.80000019,20,30,300832,319203,4,2,28301,37-58-01.6,121-22-11.1,
3854,2019-01-22,1,910,0.600694444,0.607638889,68,649,11.80000019,14,39,319193,337954,4,2,28301,38-00-09.8,121-27-04.4,
3855,2019-01-22,1,906,0.622916667,0.629861111,103,386,11.10000038,12,35,337954,359270,4,2,28301,38-02-57.6,121-30-20.0,
3856,2019-01-22,1,919,0.654861111,0.661805556,37,179,11.69999981,49,26,359270,378070,4,2,28301,38-06-20.2,121-29-47.3,"One dead Chinook (33mm, non-clipped) was found on the deck at the end of the day.  Unsure which station it came from. It was not added to the database TLT 1/28/2019"
3857,2019-01-23,1,920,0.361805556,0.36875,68,187,9.800000191,15,27,377994,397322,2,2,28301,38-08-38.6,121-30-20.9,
3858,2019-01-23,1,921,0.377083333,0.384027778,55,170,10,16,11,397322,417714,2,2,28301,38-09-57.1,121-29-37.0,
3859,2019-01-23,1,922,0.398611111,0.405555556,53,117,9.5,23,12,417714,437602,2,2,28301,38-12-19.3,121-28-46.0,
3860,2019-01-23,1,923,0.445833333,0.452777778,25,169,10.60000038,58,15,437602,455594,3,2,28301,38-08-04.3,121-33-57.4,
3861,2019-01-23,1,801,0.529861111,0.536805556,29,365,10.89999962,44,22,455481,474828,2,2,28301,38-02-46.3,121-50-44.0,
3862,2019-01-23,1,513,0.547916667,0.554861111,31,320,10.89999962,70,48,474828,492826,2,2,28301,38-03-33.5,121-52-04.6,
3863,2019-01-23,1,508,0.570138889,0.577083333,21,208,11.5,112,41,492826,511545,2,2,28301,38-02-53.2,121-54-44.1,
3864,2019-01-23,1,519,0.595138889,0.602083333,28,299,11.5,92,16,511545,530295,4,2,28301,38-04-15.5,121-57-27.9,
3865,2019-01-23,1,520,0.622916667,0.629861111,40,388,10.89999962,52,43,530295,548906,4,2,28301,38-01-53.8,121-51-42.8,
3866,2019-01-23,1,804,0.643055556,0.65,49,388,10.89999962,28,40,548906,568971,4,2,28301,38-01-02.1,121-47-36.5,
3867,2019-01-24,1,704,0.361111111,0.368055556,22,208,10.39999962,68,26,568984,586008,2,2,28301,38-04-03.2,121-47-17.9,
3868,2019-01-24,1,706,0.381944444,0.388888889,27,191,10.39999962,73,20,586008,603587,2,2,28301,38-05-14.6,121-44-56.5,
3869,2019-01-24,1,707,0.402777778,0.409722222,24,207,10.60000038,82,25,603587,620789,2,2,28301,38-06-49.1,121-42-34.3,
3870,2019-01-24,1,713,0.450694444,0.457638889,28,208,10.5,83,42,631825,646037,2,2,28301,38-12-16.9,121-39-31.3,"retow, caught a log"
3871,2019-01-24,1,715,0.468055556,0.475,21,243,10.69999981,81,45,646037,658983,2,2,28301,38-13-23.9,121-40-26.6,
3872,2019-01-24,1,716,0.486111111,0.493055556,25,323,10.80000019,75,14,658983,672487,2,2,28301,38-15-19.1,121-41-16.7,
3873,2019-01-24,1,719,0.516666667,0.523611111,19,432,10.69999981,83,36,672485,685366,2,2,28301,38-20-03.6,121-38-51.5,
3874,2019-01-24,1,712,0.552083333,0.559027778,24,155,10.69999981,124,9,685366,699923,2,2,28301,38-11-20.3,121-38-37.5,
3875,2019-01-24,1,711,0.570138889,0.577083333,18,151,10.80000019,127,11,699923,717296,2,2,28301,38-10-37.4,121-39-47.5,
3876,2019-01-24,1,724,0.615972222,0.622916667,18,140,10.89999962,139,30,717296,736184,2,2,28301,38-14-09.1,121-33-32.3,
3877,2019-01-25,1,610,0.388194444,0.395138889,20,762,10.69999981,91,15,736191,747044,4,2,28301,38-07-15.6,121-53-19.4,
3878,2019-01-25,1,609,0.418055556,0.425,18,1102,10.69999981,94,26,747044,759305,4,2,28301,38-10-01.3,121-56-26.4,
3879,2019-01-25,1,606,0.452777778,0.459722222,22,1766,11.10000038,98,24,759305,771055,2,2,28301,38-10-13.5,122-01-40.7,
3880,2019-01-25,1,602,0.482638889,0.489583333,16,367,11.30000019,122,4,771055,786426,2,2,28301,38-06-55.0,122-02-34.8,
