Survey,Date,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Comments
1,2011-01-18,706,9.300000191,201,207,46,16,38-05-146,121-44-496,
1,2011-01-18,707,9.399999619,186,186,49,13,38-07-003,121-42-201,
1,2011-01-18,801,8.600000381,196,197,58,14,38-02-392,121-50-379,
1,2011-01-18,804,8.399999619,195,100,75,10,38-01-094,121-48-059,
1,2011-01-18,809,8.600000381,195,182,90,12,,,
1,2011-01-18,815,9,178,405,110,10,,,
1,2011-01-18,906,9,214,227,105,10,,,
1,2011-01-18,910,10,236,234,63,13,,,
1,2011-01-18,912,10,221,229,58,19,,,
1,2011-01-18,914,9.199999809,266,233,88,12,,,
1,2011-01-18,915,9.100000381,215,204,137,9,,,
1,2011-01-18,918,9.300000191,246,233,91,9,,,
1,2011-01-19,405,9.600000381,8050,16490,52,18,38-02-21.7,122-08-40.4,
1,2011-01-19,411,9.600000381,7660,13160,52,26,38-03-075,122-04-347,
1,2011-01-19,418,9.300000191,7660,13720,64,17,38-04-060,122-05-429,
1,2011-01-19,602,9,3732,3729,37,36,38-07-008,122-02-279,
1,2011-01-19,606,8.899999619,2648,2658,20,67,38-10-098,122-01-223-,
1,2011-01-19,609,9.199999809,1647,1604,35,40,38-10-018,121-56-183,
1,2011-01-19,610,8.899999619,596,601,50,21,38-07-179,121-53-187,
1,2011-01-19,711,9.5,154,154,56,18,38-10-368,121-39-467,
1,2011-01-19,716,9.399999619,247,251,56,19,38-14-217,121-41-080,
1,2011-01-19,723,9.5,221,225,56,21,38-14-134,121-40-225,
1,2011-01-19,812,8.800000191,166,170,99,10,38-05-247,121-38-332,
1,2011-01-19,901,8.600000381,174,180,94,10,38-02-475,121-37.128,
1,2011-01-19,902,8.800000191,191,193,109,8,38-01-120,121-34-567,
1,2011-01-19,919,9.300000191,162,170,129,7,38-06-186,121-29-355,
2,2011-01-31,405,10,9360,15090,47,19,38-02-20.9,12208-35.8,
2,2011-01-31,411,10,6870,8090,37,15,38-03-09.5,122-04-29.7,
2,2011-01-31,418,10.10000038,7870,13270,54,15,3802207,12208356,
2,2011-01-31,501,9.5,286,312,42,21,38-04-22.7,122-01-14.5,
2,2011-01-31,504,9.899999619,3215,4534,37,23,3803098,12159119,
2,2011-01-31,508,9.600000381,279,285,64,12,3802472,12155080,
2,2011-01-31,513,9.5,211,217,59,12,3803326,12152034,
2,2011-01-31,519,9.5,711,499,39,20,3804259,12157309,
2,2011-01-31,520,10.10000038,427,511,38,15,3801557,12152045,
2,2011-01-31,801,9.399999619,213,210,62,13,3802443,12150377,
2,2011-01-31,804,9.5,207,278,89,8,3801087,12148095,
2,2011-01-31,809,9.199999809,188,195,69,8,3802590,12141440,Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2,2011-01-31,901,9.199999809,195,193,86,9,3802437,12137015,
2,2011-01-31,902,9.199999809,209,205,157,5,3801082,12134563,
2,2011-01-31,906,9.899999619,221,227,130,7,3802546,12130158,
2,2011-01-31,910,10.10000038,262,258,120,9,3800050,12126588,
2,2011-01-31,912,10.10000038,242,248,96,12,3758010,12122117,
2,2011-01-31,914,9.600000381,260,260,158,5,3757485,12131473,
2,2011-01-31,915,9.199999809,220,221,134,5,3756444,12134085,
2,2011-01-31,918,9.300000191,244,244,129,6,3751496,12134180,
2,2011-01-31,919,9.600000381,175,173,177,5,3806192,12129422,
2,2011-02-01,602,9.800000191,2930,2934,32,28,38-07-00.9,122-02-27.3,
2,2011-02-01,606,9.699999809,2456,2491,24,66,38-10-10.6,122-01-27.5,
2,2011-02-01,609,9.899999619,1772,1808,21,49,38-10-02.8,121-56-12.1,
2,2011-02-01,610,9.899999619,522,553,44,16,3807182,12153194,
2,2011-02-01,703,9.899999619,200,209,61,11,3803225,12147590,
2,2011-02-01,704,10,189,186,76,12,38-03-56.2,121-47-19.6,
2,2011-02-01,705,9.800000191,180,179,78,7,3806055,12142294,
2,2011-02-01,706,9.800000191,198,204,70,10,380508.1,1214452.4,
2,2011-02-01,707,9.800000191,207,205,75,10,380710.2,1214207.7,
2,2011-02-01,711,9.5,159,157,125,7,381038.5,1213950.6,
2,2011-02-01,716,9.800000191,341,339,40,16,38-14-19.4,121-41-05.8,
2,2011-02-01,723,9.800000191,230,143,71,11,381416.9,1214022.3,
2,2011-02-01,812,9.5,181,186,121,6,3805247,12138214,
2,2011-02-01,815,9.5,192,195,150,6,3805086,12134215,
3,2011-02-14,501,11.10000038,1350,1372,80,14,38-04-22.1,122-01-23.8,
3,2011-02-14,504,11.19999981,1430,1678,75,16,3803017,12158577,
3,2011-02-14,508,10.5,4913,5850,70,14,38-02-488,121-54-556,
3,2011-02-14,513,10.30000019,1860,1880,60,13,3803387,12152121,
3,2011-02-14,519,11.10000038,1046,1241,65,17,38-04-184,121-57-239,
3,2011-02-14,520,10.89999962,5500,6330,65,13,38-01-554,121-51-385,
3,2011-02-14,801,10.30000019,982,1178,70,13,38-02-34.4,121-50-41.1,
3,2011-02-14,804,10.39999962,413,405,80,13,38-01-01.5,121-47-34.9,
3,2011-02-14,809,10.39999962,208,208,100,8,38-03-05.1,121-41-30.8,
3,2011-02-14,812,10.30000019,199,199,130,8,38-05-20.1,121-38-07.2,
3,2011-02-14,815,10.5,197,198,140,7,38-05-00.6,121-34-17.7,
3,2011-02-14,901,10.5,207,209,124,8,38-02-47.7,121-36-36.3,
3,2011-02-14,902,10.30000019,215,216,103,9,38-01-08.1,121-34-56.8,
3,2011-02-14,906,10.80000019,243,242,122,6,38-03-03.4,121-30-23.4,
3,2011-02-14,910,11,308,307,109,7,38-00-05.5,121-26-59.4,
3,2011-02-14,912,11,270,272,122,8,37-57-56.8,121-22-04.0,
3,2011-02-14,914,11,304,,175,5,37-57-47.4,121-31-47.3,
3,2011-02-14,915,10.5,224,224,90,12,37-56-38.6,121-34-02.5,
3,2011-02-14,918,10.69999981,249,,64,14,37-51-38.5,121-34-07.6,
3,2011-02-15,405,11.5,16500,20070,51,15,3802241,12208417,
3,2011-02-15,411,11.69999981,2066,2269,42,27,3803092,12204342,
3,2011-02-15,418,11.5,20490,22130,48,15,3803546,12205494,
3,2011-02-15,602,11.10000038,11730,11700,37,22,3806518,12202455,
3,2011-02-15,606,10.89999962,4539,6940,33,40,3810140,12201417,
3,2011-02-15,609,10.60000038,2380,2395,22,52,38-10-02.2,121-56-17.7,
3,2011-02-15,610,10.60000038,1728,1840,43,18,3807253,12153226,
3,2011-02-15,703,10.80000019,1173,1675,39,19,38-02-59.2,121-47-48.1,
3,2011-02-15,704,10.89999962,745,956,67,16,38-03-57.2,121-47-12.7,
3,2011-02-15,705,10.5,200,202,98,8,38-05-52.4,121-42-30.3,
3,2011-02-15,706,10.69999981,294,273,70,15,38-04-55.0,121-45-16.2,
3,2011-02-15,707,10.5,206,207,87,13,38-06-46.6,121-42-33.8,
3,2011-02-15,711,10.60000038,151,152,109,8,38-10-32.9,121-39-32.4,
3,2011-02-15,716,10.60000038,268,264,58,17,38-14-29.9,121-41-08.3,
3,2011-02-15,723,10.60000038,254,256,61,18,38-14-123,121-40-234,
3,2011-02-15,919,10.39999962,184,184,153,5,38-06-19.6,121-29-37.2,
4,2011-02-28,405,10.39999962,9630,10510,53,19,3802245,12208553,
4,2011-02-28,411,10.30000019,262,498,44,29,3803045,12204246,
4,2011-02-28,501,9.399999619,252,255,48,23,38-04-19.0,122-01-10.7,
4,2011-02-28,504,10.19999981,263,464,56,17,3803082,12159077,
4,2011-02-28,508,9.600000381,197,199,62,16,3802423,12155018,
4,2011-02-28,513,9.300000191,192,194,57,19,3803351,12151585,
4,2011-02-28,519,9.199999809,209,212,49,24,380425.1,1215728.8,
4,2011-02-28,520,10,229,240,54,14,3801579,12152087,
4,2011-02-28,801,9.399999619,206,209,82,12,3802330,12150341,
4,2011-02-28,804,10.60000038,209,210,92,9,3801055,12147571,
4,2011-02-28,809,8.899999619,204,205,67,14,3803075,12141398,
4,2011-02-28,901,9.100000381,210,221,88,10,3802480,12137135,
4,2011-02-28,902,9.300000191,260,264,123,6,3801127,12134568,
4,2011-02-28,906,10.60000038,241,242,91,9,3802530,12130140,
4,2011-02-28,910,11.10000038,254,251,59,15,3800092,12127008,
4,2011-02-28,912,11.19999981,238,259,36,24,3758007,12122102,
4,2011-02-28,914,9.899999619,276,278,140,7,3757491,12131480,
4,2011-02-28,915,9.600000381,284,288,138,5,3756447,12134082,
4,2011-02-28,918,10,312,376,135,6,3751402,12134098,
4,2011-02-28,919,11.5,153,154,35,27,3806181,12129337,
4,2011-03-02,418,10.10000038,1733,6580,39,29,3804067,12205463,
4,2011-03-02,602,9.899999619,395,442,37,34,3807011,12202222,
4,2011-03-02,606,10.10000038,2062,2350,28,54,3810110,12201223,
4,2011-03-02,609,10.19999981,1678,1670,32,46,38-10-03.8,121-06-06.8,
4,2011-03-02,610,9.899999619,500,530,38,28,3807123,12153191,
4,2011-03-02,703,9.800000191,193,195,43,36,3802587,12147529,
4,2011-03-02,704,9.5,188,190,25,35,3803550,12147212,
4,2011-03-02,705,9.800000191,181,181,40,20,3806105,12142303,
4,2011-03-02,706,9.600000381,183,183,37,28,3805085,12144579,
4,2011-03-02,707,9.5,176,175,38,26,3807052,12142137,
4,2011-03-02,711,9.100000381,125,128,55,25,3810387,12139482,
4,2011-03-02,716,9.800000191,371,337,30,40,3814206,12141070,
4,2011-03-02,723,9.699999809,313,317,33,34,3814289,12140188,
4,2011-03-02,812,9.600000381,187,208,55,19,38-05-25.2,121-38-25.9,
4,2011-03-02,815,9.800000191,210,216,62,14,3805173,12134220,
5,2011-03-22,501,10.19999981,137,143,30,36,38-04-23.2,122-01-31.7,
5,2011-03-22,504,10.69999981,155,160,39,30,3803044,12159051,
5,2011-03-22,508,10.19999981,175,179,28,47,3802500,12154571,
5,2011-03-22,513,9.899999619,155,167,26,45,38-03-37.1,121-52-09.8,
5,2011-03-22,519,10.60000038,153,155,35,36,38-04-21.4,121-57-32.0,
5,2011-03-22,520,11.19999981,150,152,30,27,3801549,12151512,
5,2011-03-22,801,10.30000019,161,166,35,32,38-02-38.7,121-50-42.4,
5,2011-03-22,804,10.89999962,163,165,47,21,3801014,12147422,
5,2011-03-22,809,10.19999981,139,139,44,224,3803035,12141137,
5,2011-03-22,812,10.19999981,123,125,60,18,3805243,12138259,
5,2011-03-22,815,10.30000019,130,131,52,16,3805175,12134217,
5,2011-03-22,901,10.60000038,147,165,54,19,3802524,12137224,
5,2011-03-22,902,11.60000038,222,222,72,9,38-01-14.8,121-34-57.7,
5,2011-03-22,906,11.39999962,219,232,52,13,3802558,12130166,
5,2011-03-22,910,11.19999981,199,179,32,46,3800099,12127034,
5,2011-03-22,912,11.39999962,226,144,24,28,37-57-50.3,121-22-00.6,
5,2011-03-22,914,12,274,273,120,5,3758080,12131434,
5,2011-03-22,915,12,268,269,84,9,3756423,12134075,
5,2011-03-22,918,12.30000019,285,296,107,6,3751384,12134068,
5,2011-03-22,919,10.89999962,106,109,28,33,3806189,12129371,
5,2011-03-23,405,10.69999981,270,274,13,96,3802237,12208515,
5,2011-03-23,411,10.60000038,166,206,25,53,3803026,12204483,
5,2011-03-23,418,10.39999962,158,189,32,51,3805551,12205574,
5,2011-03-23,602,10.30000019,173,221,35,46,3806381,12202486,
5,2011-03-23,606,11.5,1017,1034,16,113,38-10-120,122-01-354,
5,2011-03-23,609,11,691,662,31,51,38-10-01.2,121-56-26.2,
5,2011-03-23,610,10.39999962,442,441,31,59,3807209,12153209,
5,2011-03-23,703,10,137,139,36,41,3802494,12147447,
5,2011-03-23,704,10.30000019,163,161,30,60,38-03-51.0,121-47-33.5,
5,2011-03-23,705,9.699999809,108,110,40,38,,,
5,2011-03-23,706,10.60000038,172,173,30,76,38-05-04.2,121-45-05.4,
5,2011-03-23,707,9.600000381,98,98,41,39,38-06-45.9,121-42-35.9,Lat error was apparent upon plotting coordinates.  Changed Lat seconds from 75.9 to 45.9. Found to be a data entry error TM 061715
5,2011-03-23,711,9.5,85,85,47,26,38-10-35.4,121-39-40.0,
5,2011-03-23,716,10.39999962,154,188,16,139,3814167,12141043,
5,2011-03-23,723,10.10000038,135,136,33,48,38-14-18.0,121-40-23.1,
1,2012-01-09,501,9.199999809,16930,17740,69,14,38-04-339,122-01-519,
1,2012-01-09,504,9.300000191,13460,17970,78,9,38-03-015,121-58-565,
1,2012-01-09,508,8.899999619,7640,11270,60,11,38-02-499,121-55-275,
1,2012-01-09,513,8.699999809,6440,8310,64,10,38-03-320,121-52-063,
1,2012-01-09,519,9.199999809,12010,12850,61,13,38-04-200,121-57-418,
1,2012-01-09,520,9.199999809,7500,9530,71,13,38-01-537,121-51-572,
1,2012-01-09,801,8.5,4996,6290,73,11,38-02-460,121-50-422,
1,2012-01-09,804,8.699999809,3395,4358,78,9,38-01-072,121-48-126,
1,2012-01-09,809,8.300000191,1304,1308,110,7,38-03-126,121-41-321,
1,2012-01-09,901,8.199999809,792,803,75,9,38-01-549,121-35-266,
1,2012-01-09,902,8.399999619,760,769,90,8,38-01-133,121-34-572,
1,2012-01-09,906,9,445,446,155,4,38-02-501,121-30-119,
1,2012-01-09,910,9.5,566,636,200,3,38-00-048,121-26-586,
1,2012-01-09,912,9.5,992,1252,150,5,37-57-573,121-22-037,
1,2012-01-09,914,8.699999809,504,499,160,3,37-58-060,121-31-458,
1,2012-01-09,915,9.100000381,681,684,160,3,37-56-367,121-33-585,
1,2012-01-09,918,8.5,634,618,150,4,37-51-430,121-34-126,
1,2012-01-09,919,9,244,245,160,5,38-06-188,121-29-378,
1,2012-01-10,405,10.60000038,26530,29860,55,143,38-02-228,122-08-439,
1,2012-01-10,411,10.30000019,25940,26450,52,18,38-03-082,122-04-339,
1,2012-01-10,418,10.10000038,23720,26110,60,9,38-04-134,122-05-304,
1,2012-01-10,602,9.800000191,16930,17660,80,13,38-06-500,122-02-500,
1,2012-01-10,606,9.300000191,8640,11580,35,30,38-10-109,122-01-197,
1,2012-01-10,609,8.899999619,7000,7270,45,18,38-10-028,121-56-099,
1,2012-01-10,610,9.199999809,5900,7480,50,183,38-37-185,121-53-191,
1,2012-01-10,703,8.5,2034,3650,94,9,3803047,12147534,
1,2012-01-10,704,8.699999809,1633,2917,62,18,38-04-039,121-47-122,
1,2012-01-10,705,9,588,567,97,9,38-05-278,121-42-264,
1,2012-01-10,706,9,347,411,56,19,38-05-150,121-44-542,
1,2012-01-10,707,9.199999809,249,245,76,16,38-06-485,121-42-359,
1,2012-01-10,711,9,189,190,94,11,3810398,12139508,
1,2012-01-10,716,8.899999619,267,273,61,18,38-14-186,121-41-028,
1,2012-01-10,723,9,255,263,65,17,38-14-130,121-40-241,
1,2012-01-10,812,8.399999619,867,871,126,6,3805230,12138228,
1,2012-01-10,815,8.600000381,495,576,154,5,38-05-040,121-34-188,
2,2012-01-23,501,9.100000381,15190,16230,47,23,38-04-340,122-01-532,
2,2012-01-23,504,9,13920,17470,66,23,38-02-570,121-58-490,
2,2012-01-23,508,8.699999809,7820,11590,58,18,38-02-500,121-55-232,
2,2012-01-23,513,8.600000381,5160,7870,69,19,38-03-340,121-52-094,
2,2012-01-23,519,8.899999619,11470,12410,36,28,38-04-245,121-57-330,
2,2012-01-23,520,8.899999619,6030,7750,52,20,38-01-551,121-52-026,
2,2012-01-23,801,8.600000381,5100,7080,71,15,38-02-462,121-50-385,
2,2012-01-23,804,8.800000191,4080,4773,67,13,38-01-092,121-48-047,
2,2012-01-23,809,8.5,1372,1419,68,10,38-03-044,121-41-351,
2,2012-01-23,901,8.5,1032,1040,28,25,38-02-502,121-37-108,
2,2012-01-23,902,8.300000191,695,750,118,6,38-01-086,121-34-558,
2,2012-01-23,906,8.699999809,483,488,106,6,38-02-576,121-30-192,
2,2012-01-23,910,8.600000381,538,606,98,6,38-00-025,121-26-576,
2,2012-01-23,912,8.5,886,895,98,7,37-58-054,121-22-154,
2,2012-01-23,914,8.399999619,559,559,110,6,37-58-094,121-31-410,
2,2012-01-23,915,8.300000191,708,711,108,6,38-56-503,121-34-096,
2,2012-01-23,918,8.300000191,659,665,84,8,37-51-444,121-34-131,
2,2012-01-23,919,8.5,261,285,92,7,38-06-188,121-29-362,
2,2012-01-24,405,9.300000191,20367,20730,36,27,38-02-231,122-08-316,
2,2012-01-24,411,9.600000381,16330,17540,50,18,38-03-034,122-04-388,
2,2012-01-24,418,9.199999809,14600,16870,35,26,38-04-184,122-05-295,
2,2012-01-24,602,8.800000191,14370,14240,40,23,38-06-553,122-02-404,
2,2012-01-24,606,8.800000191,7870,7810,30,31,38-10-108,122-01-345,
2,2012-01-24,609,8.600000381,4972,5060,30,50,38-10-010,121-56-238,
2,2012-01-24,610,8.5,5130,7140,54,20,38-07-218,121-53-211,
2,2012-01-24,703,8.600000381,484,469,69,14,38-02-509,121-47-523,
2,2012-01-24,704,8.5,227,228,73,12,38-04-026,121-47-031,
2,2012-01-24,705,8.699999809,425,750,81,12,38-05-526,121-42-308,
2,2012-01-24,706,8.699999809,227,266,69,13,38-05-081,121-44-538,
2,2012-01-24,707,8.399999619,219,227,72,16,38-06-476,121-42-347,
2,2012-01-24,711,8.600000381,201,202,40,39,38-10-385,121-39-502,
2,2012-01-24,716,8.399999619,292,281,47,24,38-14-190,121-41-046,
2,2012-01-24,723,8.399999619,280,278,49,21,38-14-133,121-40-231,
2,2012-01-24,812,8.5,824,813,89,10,38-05-248,121-38-338,
2,2012-01-24,815,8.300000191,457,517,110,7,38-05-073,121-34-224,
3,2012-02-06,501,10.19999981,9730,12290,61,19,38-04-194,122-01-170,
3,2012-02-06,504,10.19999981,8080,12430,68,15,38-03-005,121-58-577,
3,2012-02-06,508,10,2374,3832,58,21,38-02-470,121-55-018,
3,2012-02-06,513,9.899999619,1362,2448,57,24,38-03-304,121-52-069,
3,2012-02-06,519,10.10000038,5800,7390,61,22,38-04-228,121-57-510,
3,2012-02-06,520,10.19999981,3225,3686,57,21,38-01-553,121-52-027,
3,2012-02-06,801,9.899999619,1077,1176,59,23,38-02-498,121-50-434,
3,2012-02-06,804,10.10000038,813,833,73,15,38-01-083,121-48-042,
3,2012-02-06,809,9.5,502,518,80,13,38-03-097,121-41-371,
3,2012-02-06,901,9.899999619,514,511,110,10,38-02-470,121-37-158,
3,2012-02-06,902,9.899999619,539,539,150,4,38-01-126,121-34-575,
3,2012-02-06,906,10.5,363,358,110,9,38-02-548,121-30-168,
3,2012-02-06,910,10.5,635,705,140,5,38-00-088,121-26-598,
3,2012-02-06,912,11.19999981,956,956,150,4,37-58-017,121-22-096,
3,2012-02-06,914,10.30000019,546,552,170,3,37-57-522,121-31-483,
3,2012-02-06,915,10,567,573,150,4,37-57-437,121-34-081,
3,2012-02-06,918,10.10000038,617,612,150,4,37-51-479,121-34-160,
3,2012-02-06,919,10.5,243,242,110,11,38-06-188,121-29-375,
3,2012-02-07,405,10.80000019,12350,15320,61,15,38-02-222,122-08-375,
3,2012-02-07,411,11,13390,15310,45,38,38-03-049,122-04-408,
3,2012-02-07,418,10.60000038,10040,15420,52,17,38-03-590,122-05-553,
3,2012-02-07,602,10.5,8990,8910,31,26,38-06-597,122-02-253,
3,2012-02-07,606,10.19999981,2232,5090,27,52,38-10-114,122-01-151,
3,2012-02-07,609,10,1483,2163,35,36,38-10-026,121-56-152,
3,2012-02-07,610,10.10000038,2461,2689,37,38,38-07-183,121-53-195,
3,2012-02-07,703,10.19999981,984,1063,47,29,38-02-549,121-47-503,
3,2012-02-07,704,10.30000019,963,883,33,30,38-03-543,121-47-267,
3,2012-02-07,705,10.19999981,321,319,72,17,38-06-066,121-42-303,
3,2012-02-07,706,10.39999962,250,247,42,26,38-05-108,121-45-016,
3,2012-02-07,707,10.5,250,248,56,21,38-07-054,121-42-119,Lat error was apparent upon plotting coordinates.  Changed Lat seconds from 65.4 to 05.4. Found to be a data entry error TM 061715
3,2012-02-07,711,10.30000019,217,217,53,19,38-10-349,121-39-387,
3,2012-02-07,716,10.39999962,310,310,33,29,38-14-124,121-41-048,
3,2012-02-07,723,10.39999962,293,293,39,27,38-14-175,121-40-205,
3,2012-02-07,812,10,447,452,76,13,38-05-231,121-38-277,
3,2012-02-07,815,10.10000038,330,330,82,11,38-05-063,121-34-193,
4,2012-02-21,501,11.5,3243,4061,50,32,38-04-206,122-01-260,
4,2012-02-21,504,11.89999962,1852,3208,55,24,38-03-010,121-58-559,
4,2012-02-21,508,11.19999981,628,801,60,21,38-02-371,121-54-489,
4,2012-02-21,513,11,641,643,45,24,38-03-247,121-52-102,
4,2012-02-21,519,11.19999981,1782,2122,40,36,38-04-208,121-57-360,
4,2012-02-21,520,11.69999981,530,577,55,16,38-01-595,121-52-112,
4,2012-02-21,801,11.10000038,527,547,55,22,38-02-402,121-50-438,
4,2012-02-21,804,11.10000038,445,467,75,14,38-01-010,121-47-391,
4,2012-02-21,809,10.39999962,384,393,86,11,38-03-016,121-41-440,
4,2012-02-21,901,10.69999981,375,383,117,8,38-02-491,121-37-107,
4,2012-02-21,902,10.80000019,433,431,130,6,38-01-108,121-34-566,
4,2012-02-21,906,11.5,425,436,177,7,38-02-523,121-30-132,
4,2012-02-21,910,12.10000038,811,822,83,10,38-00-046,121-26-590,
4,2012-02-21,912,12.39999962,882,872,200,3,37-58-012,121-22-105,
4,2012-02-21,914,11.19999981,507,512,182,4,37-58-081,121-31-429,
4,2012-02-21,915,11,482,473,62,15,37-56-375,121-34-016,
4,2012-02-21,918,11.19999981,523,529,95,11,37-51-410,121-34-100,
4,2012-02-21,919,11.5,253,255,179,5,38-06-194,121-29-413,
4,2012-02-22,405,12.69999981,7700,8650,32,26,38-02-218,122-08-371,
4,2012-02-22,411,11.89999962,6610,7700,37,28,38-03-044,122-04-443,
4,2012-02-22,418,11.80000019,5360,8580,30,46,38-03-516,122-06-119,
4,2012-02-22,602,12.10000038,3864,3950,28,35,38-06-414,122-02-395,
4,2012-02-22,606,12,2985,3114,20,60,38-10-091,122-01-257,
4,2012-02-22,609,11.69999981,2348,2331,20,82,38-10-023,121-56-189,
4,2012-02-22,610,11.19999981,2042,1974,27,45,38-07-217,121-53-200,
4,2012-02-22,703,11.60000038,373,369,63,17,38-02-581,121-47-488,
4,2012-02-22,704,11.80000019,247,245,56,19,38-03-508,121-47-311,
4,2012-02-22,705,11.89999962,258,332,79,10,38-06-082,121-42-287,
4,2012-02-22,706,12.10000038,240,242,68,12,38-05-092,121-45-009,
4,2012-02-22,707,11.60000038,235,225,65,15,38-07-009,121-42-170,
4,2012-02-22,711,11.19999981,189,194,73,18,38-10-338,121-39-350,
4,2012-02-22,716,11.30000019,309,303,39,26,38-14-144,121-41-026,
4,2012-02-22,723,11.5,298,293,42,3,38-14-171,121-40-225,
4,2012-02-22,812,11.19999981,341,332,92,10,38-05-240,121-38-374,
4,2012-02-22,815,10.89999962,306,307,135,8,38-05-088,121-34-183,
5,2012-03-05,809,11.60000038,303,310,112,8,38-03-041,121-41-399,
5,2012-03-05,901,12.10000038,336,329,157,6,38-02-498,121-37-076,
5,2012-03-05,902,11.89999962,388,387,149,5,38-01-070,121-34-550,Converted coordinates from Decimal Minutes to Degrees Minutes Seconds TM 06172015
5,2012-03-05,906,12.89999962,357,368,140,5,38-02-507,121-30-099,
5,2012-03-05,910,13.39999962,555,693,180,3,38-00-031,121-26-581,
5,2012-03-05,912,14.60000038,1083,1085,200,2,37-57-579,121-22-071,
5,2012-03-05,914,12.60000038,501,502,200,3,37-57-483,121-31-476,
5,2012-03-05,915,12.30000019,441,435,110,6,37-56-333,121-33-456,
5,2012-03-05,918,12.80000019,487,487,91,7,37-51-420,121-34-123,
5,2012-03-05,919,12.69999981,229,231,130,6,38-06-196,121-29-394,
5,2012-03-06,508,11.89999962,9210,10750,32,46,38-02-569,121-54-491,
5,2012-03-06,513,11.69999981,5340,6040,22,59,38-03-446,121-52-050,
5,2012-03-06,520,12,4209,5320,32,24,38-01-543,121-51-147,
5,2012-03-06,703,12.10000038,1212,1310,43,25,38-03-024,121-47-513,Top and Bottom EC changed by LJD on 07/18/12 from 12120 and 13100; compared to CDEC CSE station on same date
5,2012-03-06,704,12,672,716,40,31,38-04-024,121-47-167,Top and Bottom EC changed by LJD on 07/18/12 from 6720 and 7160; compared to CDEC station CSE on same date
5,2012-03-06,705,12,243,249,79,11,38-06-082,121-42-311,
5,2012-03-06,706,11.69999981,235,237,36,11,38-05-094,121-45-035,
5,2012-03-06,707,11.5,234,231,59,15,38-06-592,121-42-203,
5,2012-03-06,711,11.30000019,171,168,43,9,38-10-362,121-39-410,
5,2012-03-06,716,11.89999962,321,374,29,28,38-14-165,121-41-031,
5,2012-03-06,723,11.60000038,302,245,37,23,38-14-204,121-40-216,
5,2012-03-06,801,12.10000038,2093,2378,46,27,38-02-426,121-50-402,
5,2012-03-06,804,12,1561,1569,47,27,38-01-070,121-47-384,
5,2012-03-06,812,11.39999962,300,229,53,9,38-05-231,121-38-303,
5,2012-03-06,815,11,271,275,99,8,38-05-050,121-34-170,
6,2012-03-19,501,11.69999981,2417,4040,30,33,38-04-196,122-01-156,
6,2012-03-19,504,11.69999981,1199,1439,30,31,38-03-027,121-59-010,
6,2012-03-19,508,11.5,436,589,48,20,38-02-383,121-55-102,
6,2012-03-19,513,11.5,196,490,48,19,38-03-322,121-51-573,
6,2012-03-19,519,11.89999962,1398,1730,26,38,38-04-244,121-57-341,
6,2012-03-19,520,11.69999981,603,625,49,22,38-01-563,121-52-052,
6,2012-03-19,801,11.39999962,511,513,65,16,38-02-413,121-50-404,
6,2012-03-19,804,11.30000019,390,389,75,10,38-01-063,121-47-595,
6,2012-03-19,809,11.30000019,296,385,85,10,38-03-012,121-41-441,
6,2012-03-19,901,11.19999981,303,310,139,7,38-02-476,121-37-124,
6,2012-03-19,902,10.89999962,350,352,112,7,38-01-090,121-34-562,
6,2012-03-19,906,12.19999981,331,341,128,5,38-02-567,121-30-175,
6,2012-03-19,910,13.30000019,702,866,181,7,38-00-051,121-26-593,
6,2012-03-19,912,13.30000019,1000,1025,200,3,37-58-022,121-22-121,
6,2012-03-19,914,12,473,477,151,4,37-57-497,121-31-476,
6,2012-03-19,915,11.80000019,401,378,137,8,37-56-427,121-34-074,
6,2012-03-19,918,12.10000038,442,433,119,8,37-51-472,121-34-159,
6,2012-03-19,919,12.89999962,205,201,84,8,38-06-185,121-29-353,
6,2012-03-20,405,12,7400,6190,18,70,38-02-220,122-08-314,
6,2012-03-20,411,12.10000038,3312,4246,19,42,38-03-028,122-04-460,
6,2012-03-20,418,11.89999962,3784,4963,27,51,38-03-511,122-06-069,
6,2012-03-20,602,11.89999962,2276,3324,22,28,38-06-587,122-02-276,
6,2012-03-20,606,12.10000038,5490,5470,22,68,38-10-084,122-01-292,
6,2012-03-20,609,11.80000019,3869,4091,17,69,38-10-023,121-56-195,
6,2012-03-20,610,11.80000019,866,935,31,40,38-07-180,121-53-189,
6,2012-03-20,703,11.69999981,203,212,45,29,38-03-034,121-47-508,
