CBSampleID,TowRowID,CBMicrocystis,CBMeterSerial,CBMeterIn,CBMeterOut,CBMeterDifference,CBComments,CBMeterEstimate,CBTowCode
1871,20416,0,24650,437348,453112,15764,,,
1872,20419,0,24650,485550,502550,17000,,,
1874,20425,1,23924,442584,444748,2164,,,
1875,20427,0,24650,28652,303077,274425,,,
1876,20430,0,24650,337152,353896,16744,,,
1877,20432,0,24650,370485,386533,16048,,,
1878,20435,0,24650,252634,269752,17118,,,
1879,20438,0,24650,200817,217992,17175,,,
1880,20441,1,24650,870062,887717,17655,,,
1881,20444,1,24650,920848,936740,15892,,,
1882,20447,1,24650,786454,802103,15649,,,
1883,20450,1,24650,753442,769562,16120,,,
1884,20452,1,24650,835365,852588,17223,,,
1885,20454,1,24650,970947,988035,17088,,,
1886,20456,0,24650,150545,166972,16427,,,
1887,20459,0,24650,104772,117454,12682,,,
1888,20462,0,24650,55469,71955,16486,,,
1889,20465,0,24650,5224,22103,16879,,,
1890,20468,1,23924,195465,208559,13094,,,
1891,20470,1,23924,328782,341252,12470,,,
1892,20472,1,23924,353368,365413,12045,,,
1893,20474,1,23924,389040,401456,12416,,,
1894,20476,1,24650,704852,720935,16083,,,
1895,20479,1,24650,655164,672194,17030,,,
1896,20482,1,23924,167907,186920,19013,,,
1897,20484,1,23924,877266,890388,13122,,,
1898,20484,0,,,,,,,
1899,20486,1,23924,97850,111827,13977,,,
1900,20488,1,23924,959288,972957,13669,,,
1901,20490,1,23924,918095,931720,13625,"CB taken Tow 2, Meter is estimate from previous station.",,
1902,20492,1,23924,931820,945130,13310,,,
1903,20494,1,23924,69941,83955,14014,,,
1905,20498,1,23924,126370,140104,13734,,,
1906,20500,1,23924,280038,291259,11221,CB Tow 3,,
1907,20503,1,23924,27860,41396,13536,,,
1908,20506,1,23924,463499,476200,12701,,,
1909,20508,1,23924,438107,450847,12740,,,
1910,20510,1,23924,987128,336,-986792,,,
1911,20513,1,23924,377449,383268,5819,,,
1912,20515,1,23924,221106,234032,12926,,,
1913,20518,1,23924,291261,303475,12214,,,
1914,20521,1,23924,489798,502608,12810,,,
1915,20523,1,23924,837330,850827,13497,,,
1916,20526,1,23924,413799,426071,12272,,,
1917,20530,0,24650,23310,39448,16138,,,
1918,20533,0,24650,69954,84262,14308,,,
1919,20535,0,24650,98750,113275,14525,,,
1920,20538,0,24650,975872,991580,15708,,,
1921,20541,0,24650,927042,943221,16179,,,
1922,20544,1,24650,785145,800655,15510,,,
1923,20547,1,24650,467450,483013,15563,,,
1924,20550,1,24650,417453,434150,16697,,,
1925,20553,1,24650,736622,752640,16018,,,
1926,20556,1,24650,697320,713031,15711,,,
1927,20560,1,23924,722389,730968,8579,,,
1928,20563,1,23924,638738,646150,7412,,,
1929,20566,1,23924,948727,959507,10780,,,
1930,20569,1,23924,893469,900289,6820,,,
1931,20571,1,23924,593497,603937,10440,"veg in CB, and on CB meter",,
1932,20574,0,24650,880974,896365,15391,,,
1933,20577,1,24650,656223,672360,16137,,,
1934,20580,1,24650,611800,627629,15829,,,
1935,20583,1,24650,541524,557334,15810,,,
1936,20586,1,24650,493963,509077,15114,,,
1937,20589,1,24650,576112,589995,13883,,,
1938,20592,1,23924,747458,755071,7613,,,
1939,20595,1,23924,880091,886790,6699,,,
1940,20597,1,23924,929918,941379,11461,,,
1941,20599,1,23924,871240,873849,2609,,,
1942,20601,1,23924,661358,668309,6951,,,
1943,20604,1,23924,817257,825068,7811,,,
1944,20607,1,23924,515576,527395,11819,,,
1945,20610,1,23924,907128,918527,11399,,,
1946,20612,1,23924,779168,786937,7769,,,
1947,20614,1,23924,764937,772057,7120,,,
1948,20616,1,23924,840867,848508,7641,,,
1949,20618,1,23924,856457,864027,7570,,,
1950,20620,1,23924,549489,560310,10821,,,
1951,20622,1,23924,705648,714778,9130,,,
1952,20624,1,23924,615798,623558,7760,,,
1953,20627,1,23924,571428,582661,11233,,,
1954,20629,1,23924,686068,696230,10162,,,
1955,20631,0,24650,832134,848842,16708,,,
1956,20634,1,23924,795116,802848,7732,,,
1957,20637,0,24650,949222,966686,17464,,,
1958,20640,0,24650,1294,18653,17359,,,
1959,20643,0,24650,894731,912580,17849,,,
1960,20643,0,24650,894731,912580,17849,,,
1961,20646,0,24650,867671,879011,11340,,,
1962,20646,0,24650,867671,879011,11340,,,
1963,20646,0,24650,867671,879011,11340,,,
1964,20646,0,24650,867671,879011,11340,,,
1965,20649,0,24650,835211,851970,16759,,,
1966,20652,0,24650,562339,575563,13224,,,
1967,20655,0,24650,597785,610051,12266,,,
1968,20658,0,24650,511697,523921,12224,,,
1969,20661,1,24650,453155,465582,12427,,,
1970,20664,0,24650,529855,542531,12676,,,
1971,20667,1,24650,632833,645056,12223,,,
1972,20670,0,24650,803452,819219,15767,,,
1973,20673,0,24650,755440,771609,16169,,,
1974,20676,0,24650,707241,723389,16148,,,
1975,20679,0,24650,666371,679832,13461,CB net has rip,,
1976,20682,0,23924,794517,815578,21061,,,
1977,20685,1,23924,740216,759680,19464,,,
1978,20688,1,23924,686618,703568,16950,,,
1979,20691,0,23924,649438,668963,19525,,,
1980,20694,1,24650,852513,863937,11424,,,
1981,20697,0,24650,884691,896064,11373,,,
1982,20700,0,24650,117633,128802,11169,,,
1983,20704,0,24650,919234,924282,5048,,,
1984,20707,0,24650,935723,945913,10190,,,
1985,20710,0,24650,957484,967418,9934,,,
1986,20713,0,24650,976044,984831,8787,,,
1987,20716,0,24650,77510,88012,10502,,,
1988,20719,1,24650,433563,444772,11209,,,
1989,20723,1,24650,397582,409842,12260,,,
1990,20726,1,23924,26731,47273,20542,,,
1991,20729,1,23924,594315,612688,18373,,,
1992,20732,1,23924,535627,554967,19340,,,
1993,20735,1,23924,87464,106904,19440,,,
1994,20738,1,23924,477297,496888,19591,,,
1995,20741,0,23924,381103,402262,21159,,,
1996,20744,1,23924,318134,337584,19450,,,
1997,20747,0,23924,259961,278241,18280,,,
1998,20750,1,23924,144433,164308,19875,,,
1999,20753,1,23924,203933,222083,18150,,,
2000,20756,0,23924,423551,442003,18452,,,
2001,20759,1,24650,54541,69740,15199,,,
2002,20762,1,24650,53323,68290,14967,,,
2003,20765,1,23924,193112,209138,16026,,,
2004,20768,0,23924,13480,28152,14672,,,
2005,20771,1,24650,415232,429537,14305,,,
2006,20774,1,24650,488050,502612,14562,,,
2007,20777,1,24650,473742,488054,14312,Data from Tow 3 CB redo,,
2008,20780,1,24650,316650,329931,13281,,,
2009,20783,1,23924,976977,990087,13110,,,
2010,20785,0,24650,920011,935780,15769,,,
2011,20788,1,23924,862614,880686,18072,,,
2012,20790,1,23924,897366,913491,16125,,,
2013,20792,1,24650,99852,113990,14138,,,
2014,20795,1,24650,167910,182529,14619,,,
2015,20797,1,24650,139260,153081,13821,,,
2016,20799,1,24650,196870,211479,14609,,,
2017,20801,1,24650,356930,371270,14340,,,
2018,20803,1,24650,96070,110485,14415,,,
2019,20806,1,24650,386421,401079,14658,Microcystis still in bottom of net near cod-end,,
2020,20808,0,23924,288757,303138,14381,,,
2021,20811,1,24650,864360,880300,15940,,,
2022,20814,1,24650,587983,603214,15231,,,
2023,20817,1,24650,519051,534669,15618,,,
2024,20820,1,24650,566170,581464,15294,,,
2025,20822,1,24650,654061,669891,15830,,,
2026,20824,0,24650,619130,633776,14646,Microcystis not recorded,,
2027,20827,0,24650,965580,982442,16862,,,
2028,20830,0,24650,269790,285614,15824,Microcystis not recorded,,
2029,20833,1,24650,684280,699522,15242,,,
2030,20836,1,24650,225980,240299,14319,,,
2031,20839,1,23924,244661,247997,3336,Small amount of water splashed into CB sample,,
2032,20842,1,24650,819930,834304,14374,,,
2033,20845,1,23924,152038,167952,15914,,,
2034,20848,1,23924,929000,936908,7908,,,
2035,20850,1,23924,945024,960964,15940,,,
2036,20852,0,24650,728580,744383,15803,,,
2037,20855,0,23924,104989,122637,17648,Microcystis not recorded,,
2038,20857,1,24650,774351,790190,15839,,,
2039,20860,1,23924,6177,23900,17723,,,
2040,20862,0,23924,55166,72939,17773,Microcystis not recorded,,
2041,20864,1,23924,403117,418290,15173,,,
2042,20866,0,23924,551581,567357,15776,,,
2043,20868,1,23924,351068,366476,15408,,,
2044,20870,1,23924,434047,449585,15538,,,
2045,20872,1,23924,387470,395328,7858,,,
2046,20874,1,23924,318481,334068,15587,,,
2047,20876,0,23924,505409,521357,15948,Microcystis presence not recorded,,
2048,20878,1,23924,469831,484875,15044,,,
2049,20880,1,24650,703861,718312,14451,,,
2050,20883,1,24650,310233,324703,14470,,,
2051,20886,1,24650,792210,808008,15798,,,
2052,20889,1,24650,569793,584302,14509,,,
2053,20892,1,24650,271131,284238,13107,,,
2054,20895,1,23924,105670,121678,16008,,,
2055,20898,1,24650,235352,246769,11417,,,
2056,20901,1,23924,628976,644595,15619,,,
2057,20904,1,24650,354500,369099,14599,,,
2058,20907,1,24650,475064,487793,12729,,,
2059,20910,1,24650,747872,762734,14862,,,
2060,20913,1,24650,659330,674384,15054,,,
2061,20916,1,23924,966968,983082,16114,,,
2062,20918,0,23924,913829,932239,18410,No CB microcystis presence recorded,,
2063,20922,1,24650,838610,853831,15221,,,
2064,20924,0,24650,541573,555871,14298,,,
2065,20926,1,24650,512830,527219,14389,,,
2066,20928,1,24650,142847,158213,15366,,,
2067,20930,1,24650,452412,464128,11716,,,
2068,20932,1,24650,173550,189222,15672,,,
2069,20934,1,24650,427920,440240,12320,,,
2070,20936,1,24650,205191,220095,14904,,,
2071,20938,0,24650,614350,629591,15241,,,
2072,20941,1,24650,398270,412840,14570,,,
2073,20943,1,23924,684031,699630,15599,,,
2074,20946,1,24650,868790,883700,14910,,,
2075,20949,0,23924,54509,71253,16744,,,
2076,20952,1,24650,914183,929472,15289,,,
2077,20954,1,23924,861508,878446,16938,,,
2078,20957,0,23924,7118,22508,15390,,,
2079,20960,1,23924,804801,821837,17036,,,
2080,20963,1,23924,733807,750123,16316,,,
2081,20966,1,23924,822441,838195,15754,,,
2082,20968,0,23924,755979,772083,16104,,,
2083,20971,1,23924,967550,983418,15868,,,
2084,20971,0,23924,967550,983418,15868,,,
2085,20974,1,23924,862481,878175,15694,,,
2086,20977,1,23924,909078,924597,15519,,,
2087,20980,1,24650,661630,674193,12563,,,
2088,20983,1,24650,702359,715951,13592,,,
2089,20986,1,24650,544849,559529,14680,,,
2090,20989,1,24650,579512,592911,13399,,,
2091,20992,1,24650,743380,757420,14040,,,
2092,20995,1,23924,666432,682157,15725,,,
2093,20998,1,23924,615679,631898,16219,,,
2094,21001,0,23924,567307,583720,16413,No value entered for CB microcystis.,,
2095,21001,0,23924,567307,583720,16413,No data entered for CB mycrocystis,,
2096,21004,1,23924,519968,534922,14954,,,
2097,21007,0,24650,433200,444977,11777,No value entered for CB microcystis.,,
2098,21010,1,24650,396952,409177,12225,,,
2099,21013,1,24650,370921,383624,12703,,,
2100,21015,1,24650,343140,357459,14319,,,
2101,21017,1,23924,216470,232056,15586,,,
2102,21019,1,23924,247501,261475,13974,,,
2103,21021,1,23924,334177,350018,15841,,,
2104,21023,1,23924,275008,282325,7317,,,
2105,21025,1,23924,290457,306417,15960,,,
2106,21027,1,23924,432167,449088,16921,,,
2107,21029,0,23924,415867,432142,16275,No value entered for CB microcystis. CB entered on second tow.,,
2108,21031,1,23924,366107,382680,16573,,,
2109,21033,1,24650,506954,519765,12811,,,
2110,21036,1,24650,315352,329178,13826,,,
2111,21038,1,24650,469262,481491,12229,,,
2112,21041,1,24650,944416,960745,16329,,,
2113,21044,1,24650,288671,302117,13446,,,
2114,21046,1,24650,261220,274842,13622,,,
2115,21048,1,24650,992916,8515,-984401,,,
2116,21051,1,24650,178777,198680,19903,,,
2117,21053,1,24650,131731,147431,15700,,,
2118,21056,1,24650,102004,117323,15319,,,
2119,21058,1,24650,38405,53384,14979,,,
2120,21060,1,24650,68595,85328,16733,,,
2121,21062,1,24650,218434,232751,14317,,,
2122,21065,1,24650,620333,633819,13486,,,
2123,21068,0,24650,324770,338844,14074,,,
2124,21070,0,24650,352843,366629,13786,,,
2125,21072,1,24650,380180,394052,13872,,,
2126,21074,1,24650,295983,310272,14289,,,
2127,21076,1,24650,939590,953536,13946,,,
2128,21078,1,23924,401289,413935,12646,,,
2129,21080,1,23924,373167,387535,14368,,,
2130,21082,1,23924,342118,358438,16320,,,
2131,21084,1,23924,462159,475288,13129,,,
2132,21086,1,23924,488679,502095,13416,,,
2133,21088,1,23924,530134,543500,13366,,,
2134,21090,1,24650,783151,796711,13560,,,
2135,21092,1,23924,13949,29166,15217,,,
2136,21094,1,23924,312548,327328,14780,,,
2137,21096,1,23924,283658,298157,14499,,,
2138,21098,1,23924,44880,60241,15361,,,
2139,21100,1,23924,253747,268349,14602,,,
2140,21102,1,23924,195928,210938,15010,,,
2141,21104,1,23924,164106,179347,15241,,,
2142,21106,1,23924,136467,150238,13771,,,
2143,21108,1,23924,75289,89957,14668,,,
2144,21110,1,23924,109388,123043,13655,,,
2145,21112,1,23924,223877,239087,15210,,,
2146,21114,1,24650,45333,58562,13229,,,
2147,21117,1,23924,517108,523648,6540,,,
2148,21119,1,24650,967110,981189,14079,,,
2149,21122,1,24650,893513,907431,13918,,,
2150,21125,1,24650,253240,267530,14290,,,
2151,21128,1,24650,810250,823710,13460,,,
2152,21131,1,24650,85431,99382,13951,,,
2153,21134,1,23924,647897,662767,14870,,,
2154,21136,1,24650,3280,17153,13873,,,
2155,21139,1,23924,557578,571826,14248,spilled small amount of CB sample,,
2156,21141,1,24650,170630,185403,14773,,,
2157,21144,1,24650,127612,141763,14151,,,
2158,21147,1,23924,586698,602386,15688,,,
2159,21149,0,23924,617196,632727,15531,CB microcystis presence not recorded.,,
2160,21151,1,24650,214620,229609,14989,,,
2161,21154,1,24650,851140,865239,14099,,,
2162,21157,1,23924,427077,437708,10631,,,
2163,21160,1,24650,407491,421868,14377,,,
2164,21163,1,24650,449230,462872,13642,,,
2165,21165,1,24650,475027,487404,12377,,,
2166,21167,1,24650,499611,511986,12375,,,
2167,21169,1,24650,524510,537500,12990,,,
2168,21171,1,24650,550872,564262,13390,,,
2169,21173,1,24650,577810,591361,13551,,,
2170,21175,1,23924,787128,799621,12493,,,
2171,21177,1,23924,857327,869525,12198,,,
2172,21179,1,23924,834169,841449,7280,,,
2173,21181,1,23924,811377,823048,11671,,,
2174,21183,1,23924,881377,893827,12450,,,
2175,21185,0,23924,963967,978494,14527,,,
2176,21187,1,23924,905857,920637,14780,,,
2177,21189,1,23924,935037,949155,14118,,,
2178,21191,0,24650,479710,493268,13558,,,
2179,21194,0,24650,448652,464035,15383,,,
2180,21197,1,24650,39723,53465,13742,,,
2181,21199,1,24650,67112,83876,16764,,,
2182,21201,1,24650,719320,732822,13502,,,
2183,21203,1,24650,883940,897734,13794,,,
2184,21205,1,24650,695381,707111,11730,,,
2185,21207,1,24650,633691,646365,12674,,,
2186,21209,1,24650,605390,619380,13990,,,
2187,21211,1,24650,659501,672090,12589,,,
2188,21214,1,24650,274759,288949,14190,,,
2189,21217,1,24650,955442,969863,14421,,,
2190,21220,1,24650,97672,111947,14275,,,
2191,21223,0,24650,776610,786912,10302,No CB Microcystis presence recorded. Lots of shmutz in CB.,,
2192,21226,1,24650,314730,329157,14427,,,
2193,21229,1,24650,229840,245399,15559,,,
2194,21232,0,24650,399880,415920,16040,,,
2195,21235,1,24650,840300,854741,14441,,,
2196,21238,1,24650,359500,374025,14525,,,
2197,21241,0,24650,999881,12961,-986920,No CB Microcystis presence recorded.,,
2198,21244,1,24650,184914,199816,14902,,,
2199,21247,1,24650,140140,154875,14735,,,
2200,21250,1,24650,911442,926471,15029,,,
2201,21253,1,24650,745190,756084,10894,Sample split into 2 jars,,
2202,21256,0,24650,808230,818772,10542,No CB Microcystis recorded. Lots of shmutz in CB. CB housing cracked.,,
2203,21259,0,28237,628705,640955,12250,"Retowed, check for handwritten tag",,
2204,21262,0,24609,31662,44733,13071,,,
2205,21265,0,24658,574951,589093,14142,,,
2206,21265,0,24658,574951,589093,14142,,,
2207,21268,0,24658,833098,847055,13957,,,
2208,21271,0,24658,869992,884089,14097,,,
2209,21274,0,24658,9134,23710,14576,,,
2210,21277,0,28237,112425,119458,7033,,,
2211,21279,0,28237,98594,105562,6968,,,
2212,21281,0,28236,71674,84548,12874,,,
2213,21283,0,28237,38545,51246,12701,,,
2214,21285,0,24658,98893,110801,11908,,,
2215,21287,0,24658,70722,84959,14237,,,
2216,21289,0,24658,1452,17142,15690,Spilled part of CB sample (process for presence/ absence),,
2217,21291,0,24658,52933,67591,14658,,,
2218,21293,0,28237,158474,170372,11898,,,
2219,21295,0,24658,746953,760952,13999,,,
2220,21298,0,24658,917991,935272,17281,,,
2221,21301,0,28237,238573,250495,11922,,,
2222,21303,0,24658,792142,806213,14071,,,
2223,21306,0,24658,978993,992892,13899,,,
2224,21312,0,24658,439602,452425,12823,,,
2225,21314,0,24658,300463,313976,13513,,,
2226,21316,0,24658,268155,280972,12817,,,
2227,21318,0,24658,197133,210162,13029,,,
2228,21320,0,24658,125874,137783,11909,,,
2229,21322,0,24658,684926,699010,14084,,,
2230,21324,0,28237,132386,145465,13079,,,
2231,21326,0,28237,421545,434876,13331,"CB out of water ~ 50% of tow, too shallow for CB,",,
2232,21329,0,28237,539111,549975,10864,,,
2233,21332,0,24658,628583,642533,13950,,,
2234,21335,0,23658,157594,170823,13229,,,
2235,21338,0,28237,665474,679980,14506,,,
2236,21341,0,28237,471605,483350,11745,,,
2237,21344,0,28237,269145,282133,12988,,,
2238,21347,0,28237,577996,590700,12704,,,
2239,21347,0,28237,577996,590706,12710,,,
2240,21347,0,28237,577996,590706,12710,,,
2241,21350,0,28237,381006,393566,12560,,,
2242,21353,0,28237,334095,346921,12826,,,
2243,21353,0,28237,334095,346921,12826,,,
2244,21356,0,28237,198715,211285,12570,,,
2245,21310,0,25658,504373,519745,15372,,,
2246,21308,0,24658,223913,237128,13215,,,
2247,21359,0,24652,828854,842643,13789,,,
2248,21362,0,24652,869387,882916,13529,,,
2249,21365,0,24652,910315,922916,12601,,,
2250,21368,0,24652,714673,727772,13099,,,
2251,21371,0,24652,755198,769809,14611,,,
2252,21374,0,24652,947470,960386,12916,,,
2253,21377,0,24652,730501,744819,14318,,,
2254,21380,0,24652,785440,794349,8909,,,
2255,21383,0,24652,826350,838904,12554,,,
2256,21386,0,24652,671899,685399,13500,,,
2257,21389,0,24652,633251,646151,12900,,,
2258,21392,0,24652,605173,616888,11715,,,
2259,21394,0,24652,996007,7704,-988303,,,
2260,21397,0,24652,24913,33384,8471,,,
2261,21400,0,24652,468149,480736,12587,,,
2262,21402,0,24652,102003,115181,13178,,,
2263,21405,0,24652,144004,157264,13260,half CB sample spilled,,
2264,21408,0,24652,182386,195237,12851,,,
2265,21411,0,24652,295189,309971,14782,,,
2266,21413,0,24652,327817,343089,15272,,,
2267,21415,0,24652,362820,377116,14296,,,
2268,21418,0,24652,48150,60153,12003,,,
2269,21421,0,28237,703472,706622,3150,,,
2270,21423,0,28237,902740,910460,7720,,,
2271,21426,0,28237,928460,930621,2161,,,
2272,21429,0,28237,948831,950421,1590,re-tow CB on tow 3,,
2273,21432,0,28237,880250,888447,8197,,,
2274,21435,0,28237,870768,880171,9403,,,
2275,21438,0,28237,851912,856379,4467,"CB out of water, too shallow",,
2276,21444,0,28237,804250,812580,8330,,,
2277,21447,0,28237,783540,789860,6320,,,
2278,21453,0,24658,83790,89553,5763,,,
2279,21455,0,24658,93581,97225,3644,CB meter not working?,,
2280,21457,0,28237,721194,725529,4335,,,
2281,21459,0,28237,706660,712581,5921,,,
2282,21461,0,28237,766480,775291,8811,,,
2283,21463,0,28237,750002,758278,8276,,,
2284,21465,0,28237,733757,740440,6683,,,
2285,21441,0,28237,825710,833762,8052,,,
2286,21450,0,24652,762381,772168,9787,,,
2287,21467,0,24652,437881,447728,9847,,,
2288,21467,0,24651,437881,447728,9847,,,
2289,21467,0,24652,437881,447728,9847,,,
2290,21469,1,24652,661339,672521,11182,,,
2291,21471,1,24652,713042,724788,11746,,,
2292,21471,1,24652,713042,724788,11746,,,
2293,21473,0,24652,615932,628113,12181,,,
2294,21473,0,24652,615932,628113,12181,,,
2295,21475,1,24652,459870,472931,13061,,,
2296,21478,1,24652,571802,584104,12302,,,
2297,21480,0,24652,181961,192322,10361,,,
2298,21482,1,24652,756778,762327,5549,,,
2299,21484,0,24652,164110,172494,8384,,,
2300,21486,0,22847,73627,88269,14642,,,
2301,21488,0,22847,61069,73157,12088,,,
2302,21490,0,24652,111219,121975,10756,,,
2303,21492,0,24652,310756,320081,9325,,,
2304,21494,0,22847,688775,699118,10343,,,
2305,21497,0,22847,783590,795068,11478,,,
2306,21500,0,22847,719228,732147,12919,,,
2307,21503,0,24652,80832,90395,9563,,,
2308,21503,0,24652,80832,90395,9563,,,
2309,21506,0,24652,137448,146784,9336,,,
2310,21509,0,22847,24389,36228,11839,,,
2311,21512,0,24652,55826,64350,8524,,,
2313,21513,0,24652,901313,910282,8969,,,
2314,21516,0,22847,,624338,624338,,,
2315,21519,0,24652,109059,118180,9121,,,
2316,21522,0,24652,37902,40975,3073,,,
2317,21525,0,22847,568499,584867,16368,,,
2318,21528,0,24652,70267,78881,8614,,,
2319,21531,0,24652,42952,51223,8271,,,
2320,21534,0,24652,932132,941012,8880,,,
2321,21537,0,22847,407768,422024,14256,,,
2322,21540,0,24652,283558,292820,9262,,,
2323,21543,0,22847,97297,110357,13060,,,
2324,21544,0,22847,539268,542778,3510,,,
2325,21547,0,22847,478897,492788,13891,,,
2326,21550,0,22847,124967,137206,12239,,,
2327,21553,0,24652,168297,179351,11054,,,
2328,21556,0,24652,981291,990629,9338,,,
2329,21559,0,22847,353467,367878,14411,,,
2330,21562,0,22847,162917,175758,12841,,,
2331,21565,0,22847,239594,253789,14195,,,
2332,21568,0,22847,284192,298317,14125,,,
2333,21574,0,24652,888642,900511,11869,,,
2334,21577,0,24652,923165,933649,10484,,,
2335,21577,0,24652,923165,933649,10484,,,
2336,21580,0,24652,956421,968150,11729,,,
2337,21583,0,24652,850763,863378,12615,,,
2338,21586,0,24652,804248,820030,15782,,,
2339,21589,0,24652,513741,525585,11844,,,
2340,21592,0,24652,549180,562395,13215,,,
2341,21595,0,24652,571682,584607,12925,,,
2342,21598,0,24652,462266,474718,12452,,,
2343,21601,0,24652,496829,510299,13470,,,
2344,21601,0,24652,496829,510299,13470,,,
2345,21604,0,24652,611542,624652,13110,,,
2346,21607,0,24652,796045,796577,532,,,
2347,21610,0,24652,753615,768300,14685,,,
2348,21613,0,24652,710242,723697,13455,,,
2349,21613,0,24652,710242,723697,13455,,,
2350,21616,0,24652,673523,686762,13239,,,
2351,21619,0,24654,377747,388989,11242,,,
2352,21621,0,24652,986681,997233,10552,,,
2353,21624,0,24654,401054,412002,10948,,,
2354,21627,0,24654,430252,440899,10647,,,
2355,21629,0,24652,16830,25727,8897,,,
2356,21631,0,24652,34312,44405,10093,,,
2357,21633,0,24652,80150,89801,9651,,,
2358,21635,1,24652,52872,57446,4574,,,
2359,21637,0,24652,61891,70807,8916,,,
2360,21639,1,24652,139713,149317,9604,,,
2361,21641,0,24652,129551,139593,10042,,,
2362,21643,0,24652,99510,108526,9016,,,
2363,21645,0,24652,423232,436983,13751,,,
2364,21648,0,24652,383843,397882,14039,,,
2365,21651,0,24654,956362,967849,11487,,,
2366,21651,0,24654,956362,967849,11487,,,
2367,21654,0,24654,452570,461883,9313,,,
2368,21657,0,24654,481740,493413,11673,,,
2369,21660,0,24654,864126,875714,11588,,,
2370,21662,0,24654,514930,527685,12755,,,
2371,21664,0,24654,624443,638144,13701,,,
2372,21666,0,24654,563409,575648,12239,,,
2373,21669,0,24654,661954,675881,13927,,,
2374,21672,0,24654,825139,839244,14105,,,
2375,21674,0,24654,785901,798960,13059,,,
2376,21677,0,24654,539840,551411,11571,,,
2377,21679,0,24654,917024,928674,11650,,,
2378,21681,0,24654,29105,40675,11570,,,
2379,21683,1,24654,73442,84971,11529,,,
2380,21685,0,24654,116643,127948,11305,,,
2381,21687,0,24654,86018,97248,11230,,,
2382,21689,0,24652,163312,172789,9477,,,
2383,21691,0,24652,181654,191305,9651,,,
2384,21693,0,24652,286914,297104,10190,,,
2385,21695,0,24654,627916,639427,11511,,,
2386,21697,0,24654,141183,151490,10307,,,
2387,21699,0,24654,162154,174056,11902,,,
2388,21703,0,24654,185514,195591,10077,,,
2389,21705,0,24654,291424,302945,11521,,,
2390,21701,1,24654,517218,528890,11672,,,
2391,21707,0,24654,423964,435019,11055,,,
2392,21709,1,24654,463912,475509,11597,,,
2393,21711,0,24654,208160,219877,11717,,,
2394,21713,0,24654,782040,794185,12145,,,
2395,21716,0,24654,869721,882613,12892,,,
2396,21719,1,24654,382283,393555,11272,,,
2397,21722,1,24654,254296,266588,12292,,,
2398,21725,0,24654,727545,740140,12595,,,
2399,21728,0,24652,421443,432060,10617,,,
2400,21731,0,24654,27785,38288,10503,,,
2401,21734,0,24652,209973,218781,8808,,,
2402,21734,0,24652,209973,218781,8808,,,
2403,21736,0,24652,200962,205663,4701,,,
2404,21738,0,24652,511633,521172,9539,,,
2405,21741,0,24652,480391,493174,12783,,,
2406,21744,0,24652,448980,459122,10142,,,
2407,21747,0,24652,541700,551622,9922,,,
2408,21750,0,24654,831292,842724,11432,,,
2409,21753,0,24654,664941,677685,12744,,,
2410,21756,0,24652,378632,388390,9758,,,
2411,21759,0,24652,408227,411694,3467,,,
2412,21762,0,24652,311702,322307,10605,,,
2413,21762,0,24652,311702,322307,10605,,,
2414,21765,0,24652,246072,256334,10262,,,
2415,21768,0,24652,266832,276823,9991,,,
2416,21770,0,24652,226980,236783,9803,,,
2417,21772,0,24652,346393,356553,10160,,,
2418,21775,0,24654,54124,64756,10632,,,
2419,21778,1,24654,799051,807213,8162,,,
2420,21784,0,24652,663171,674188,11017,,,
2421,21781,0,24652,825364,827326,1962,CB out of water most of tow (too shallow),,
2422,21786,0,24652,760420,772067,11647,,,
2423,21789,0,24652,613821,618751,4930,,,
2424,21791,0,24652,683782,695391,11609,,,
2425,21793,0,24654,606938,619591,12653,,,
2426,21795,0,24652,728433,739488,11055,,,
2427,21798,0,24652,643520,653936,10416,,,
2428,21800,0,24652,790989,802158,11169,,,
2429,21803,0,24652,897600,909133,11533,,,
2430,21806,0,24652,828293,840591,12298,,,
2431,21809,0,24654,136050,147665,11615,,,
2432,21812,0,246654,329780,342062,12282,,,
2433,21815,0,24654,162812,167731,4919,,,
2434,21818,0,24654,105661,119779,14118,,,
2435,21822,0,24654,710535,722730,12195,,,
2436,21825,0,24652,879915,891777,11862,,,
2437,21828,0,24654,829331,842331,13000,,,
2438,21831,0,24652,622492,633904,11412,,,
2439,21833,0,24652,593082,603602,10520,CB out of water part of tow due to boat getting blown off course,,
2440,21835,0,24652,572821,583140,10319,,,
2441,21837,0,24652,706222,717811,11589,,,
2442,21839,0,24654,301044,313789,12745,,,
2443,21841,0,24654,247931,260578,12647,,,
2444,21843,0,24654,183581,197148,13567,,,
2445,21845,0,24654,449622,463168,13546,,,
2446,21847,0,24654,485051,497071,12020,CB net out of water for part of tow,,
2447,21849,0,24654,511024,523270,12246,,,
2448,21851,0,24654,569464,580002,10538,,,
2449,21853,0,24652,863973,875544,11571,,,
2450,21856,0,24652,966405,975672,9267,CB out of water part of tow,,
2451,21859,0,24652,934231,945502,11271,,,
2452,21862,1,24654,933293,945836,12543,,,
2453,21864,1,24652,909033,920789,11756,,,
2454,21866,0,24654,736897,746286,9389,,,
2455,21869,1,24654,635134,647363,12229,,,
2456,21872,0,24654,402924,415521,12597,,,
2457,21875,0,24654,267946,281177,13231,,,
2458,21878,0,24654,208449,221352,12903,,,
