SampleRowID,SampleDate,StationCode,UserName,Survey,TemperatureTop,TemperatureBottom,Secchi,ConductivityTop,ConductivityBottom,TideCode,DepthBottom,CableOut,SampleComments,TowDirection,WindDirection,Microcystis,TurbidityTop,Weather,Waves,StartLatDegrees,StartLatMinutes,StartLatSeconds,StartLongDegrees,StartLongMinutes,StartLongSeconds,EndLatDegrees,EndLatMinutes,EndLatSeconds,EndLongDegrees,EndLongMinutes,EndLongSeconds,NetErrors,FlowmeterErrors,TowErrors,DataErrors,SampleErrors,OtherErrors,FieldsheetCorrected
7455,2015-07-15,796,mhilgers,4,26.29999924,23.89999962,51,971,933,3,33,225,,3,NA,2,14.80000019,1,1,38,28,27.89999962,121,35,3.599999905,38,28,45.20000076,121,35,6.400000095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7456,2015-07-15,723,mhilgers,4,22.10000038,21.60000038,65,212,244,2,37,225,Chnged boat ops to spencer lewis,2,W,2,13.60000038,1,1,38,14,15.39999962,121,40,22.20000076,38,14,25.79999924,121,40,19.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7457,2015-07-13,520,mhilgers,4,22,21.70000076,60,9579,9857,4,43,225,,2,W,2,18.5,1,1,38,1,54.09999847,121,51,44.70000076,38,1,56.20000076,121,51,55.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7458,2015-07-14,812,mhilgers,4,22.20000076,22,66,964,903,2,20,175,,2,W,2,13.69999981,1,3,38,5,24.20000076,121,38,22.60000038,38,5,20.79999924,121,38,19.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7459,2015-07-15,795,mhilgers,4,27.29999924,24.39999962,68,1123,594,3,35,225,,3,NA,2,10.5,1,1,38,32,18.5,121,35,3.900000095,38,32,37.79999924,121,35,2.400000095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7460,2015-07-15,340,mhilgers,4,20.79999924,20.5,45,34930,36169,2,9,75,,2,W,1,34.09999847,1,1,38,5,42.29999924,122,15,32.90000153,38,5,54.90000153,122,15,45.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7461,2015-07-13,513,mhilgers,4,21,20.60000038,57,10038,10809,2,60,225,,2,W,2,26.10000038,1,3,38,3,33,121,52,17.29999924,38,3,32.5,121,52,15.60000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7462,2015-07-15,721,mhilgers,4,21.39999962,21.10000038,96,218,219,2,9,75,,2,W,2,8.199999809,1,1,38,16,7.300000191,121,42,9.100000381,38,16,14.80000019,121,42,16.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7463,2015-07-13,801,mhilgers,4,21,20.5,49,9613,9370,2,20,175,,2,W,2,27,1,2,38,2,48,121,50,41.79999924,38,2,45.40000153,121,50,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7464,2015-07-14,711,mhilgers,4,23.79999924,23.70000076,77,142,148,2,9,175,,2,NW,2,12,1,2,38,10,37.5,121,39,46.70000076,38,10,34.70000076,121,39,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7465,2015-07-13,519,mhilgers,4,21.60000038,21.39999962,42,13990,14285,2,7,75,,2,W,2,27.10000038,1,2,38,4,25.29999924,121,57,27.89999962,38,4,25.10000038,121,56,53.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7466,2015-07-13,504,mhilgers,4,21.79999924,21.39999962,65,15763,18410,4,20,175,NO start GPS,2,W,1,18.60000038,1,2,,,,,,,38,3,9,121,59,11.39999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7467,2015-07-13,501,mhilgers,4,21.5,21.60000038,54,20279,20791,4,30,200,,2,W,1,27.20000076,1,2,38,4,19.79999924,121,1,19.79999924,38,4,24.89999962,122,1,33.90000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7468,2015-07-15,323,mhilgers,4,20.70000076,20.5,40,40942,40806,2,8,75,,2,W,1,32,2,3,38,2,35.40000153,122,17,42.29999924,38,2,40.20000076,122,17,36.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7469,2015-07-13,508,mhilgers,4,21,21,48,11337,10813,2,37,225,,2,W,,27.39999962,1,2,38,2,50.90000153,121,55,1.200000048,38,2,51.59999847,121,54,45.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7470,2015-07-14,610,mhilgers,4,21.29999924,21.29999924,30,13207,16254,2,11,100,,2,W,1,45.20000076,1,1,38,7,21.79999924,121,53,21.20000076,38,7,13.89999962,121,53,18.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7471,2015-07-14,609,mhilgers,4,21.20000076,20.89999962,35,17217,17279,2,24,200,,2,W,1,33.09999847,1,2,38,10,1.299999952,121,56,23.79999924,38,10,2.5,121,56,12.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7472,2015-07-14,606,mhilgers,4,21.5,21.20000076,40,19013,19629,2,19,175,,2,W,1,41.29999924,1,2,38,10,11.60000038,122,1,25,38,10,17.39999962,122,1,10.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7473,2015-07-14,602,mhilgers,4,21.29999924,21.29999924,22,21518,21364,4,4,175,,2,W,1,149,1,2,38,6,51,122,2,33.5,38,6,44.09999847,122,2,37.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7474,2015-07-14,418,mhilgers,4,21.5,21.20000076,40,23735,21925,4,33,225,,2,W,1,24.5,1,2,38,3,56.59999847,122,5,53.90000153,38,3,51.59999847,122,5,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7475,2015-07-14,411,mhilgers,4,21.79999924,21.5,63,22667,21999,4,10,100,,2,W,1,15.80000019,1,2,38,3,4.800000191,122,4,37.29999924,38,3,2.400000095,122,4,48.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7476,2015-07-01,719,flaluz,3,24,24.79999924,33,482,448,3,34,225,No GPS. Turb meter over range after recal,3,W,1,,2,1,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7477,2015-07-29,323,mhilgers,5,21.60000038,21.39999962,50,37654,40157,2,9,75,,2,W,1,15.69999981,1,2,38,2,32.79999924,121,17,46.09999847,38,2,41.40000153,122,17,37.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7478,2015-07-29,340,mhilgers,5,22.39999962,22.20000076,64,36244,36010,4,9,75,,2,NA,1,17.79999924,1,1,38,5,54.70000076,122,15,45.29999924,38,5,46.29999924,122,15,36.90000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7479,2015-07-29,405,mhilgers,5,21.70000076,21.5,27,26670,27157,4,9,75,,2,W,1,49.29999924,1,2,38,2,21.60000038,122,8,35.09999847,38,2,21.29999924,122,8,54.40000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7480,2015-07-28,411,mhilgers,5,23.5,23.29999924,67,25684,26727,4,14,125,,2,W,1,13.60000038,1,1,38,3,9.399999619,122,4,32,38,3,4.800000191,122,4,42.90000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7481,2015-07-28,418,mhilgers,5,23.5,23.10000038,67,22482,25787,4,33,225,,2,W,1,12.10000038,1,1,38,4,8,122,5,43.09999847,38,4,3.900000095,121,5,45.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7482,2015-07-27,501,mhilgers,5,22.60000038,21.60000038,63,19319,21965,4,24,200,,2,W,1,16.29999924,1,1,38,4,20,122,1,14.69999981,38,4,23.29999924,121,1,24.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7483,2015-07-27,504,mhilgers,5,22.89999962,22.5,79,16340,19869,4,26,200,,2,W,1,13.19999981,1,1,38,3,11.39999962,121,59,12.30000019,38,3,18.39999962,121,59,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7484,2015-07-27,508,mhilgers,5,22.89999962,22.39999962,60,9982,10626,3,33,225,,3,NA,2,12,1,1,38,2,55.90000153,121,5,59,38,2,55.79999924,121,55,15.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7485,2015-07-27,513,mhilgers,5,22.29999924,22,66,8472,9643,2,40,225,,2,W,2,15.80000019,1,1,38,3,33.5,121,52,1.799999952,38,3,39.29999924,121,51,48.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7486,2015-07-27,519,mhilgers,5,22.89999962,22.5,80,12736,14022,4,8,75,,2,W,2,12.10000038,1,1,38,4,24.70000076,121,57,14.39999962,38,4,25.29999924,121,57,31.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7487,2015-07-27,520,mhilgers,5,24,22.79999924,70,10677,11546,4,42,225,,2,NA,2,10.69999981,1,1,38,1,52.5,121,51,41.70000076,38,1,53.70000076,121,51,55.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7488,2015-07-28,602,mhilgers,5,22.29999924,22.39999962,32,20349,20459,4,4,75,,2,W,1,42.20000076,1,1,38,7,10.10000038,122,2,32.29999924,38,7,0.100000001,122,2,35.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7489,2015-07-28,606,mhilgers,5,23.29999924,23,60,17767,19553,4,21,175,,2,W,1,16.29999924,1,1,38,10,12.30000019,122,1,22.5,38,10,12.60000038,122,1,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7490,2015-07-28,609,mhilgers,5,22.39999962,22.10000038,51,18492,18453,2,27,200,,2,W,1,18.60000038,1,1,38,10,2.599999905,121,56,25.70000076,38,10,3.400000095,121,56,10.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7491,2015-07-28,610,mhilgers,5,22.39999962,22.20000076,36,15860,15777,2,12,100,,2,NA,1,31.20000076,1,1,38,7,19.5,121,53,20.29999924,38,7,9.5,121,53,19.39999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7492,2015-07-28,711,mhilgers,5,24.5,24.60000038,98,138,151,2,12,100,,2,SW,2,7.699999809,1,1,38,10,35.59999847,121,39,40.90000153,38,10,31.10000038,121,39,23.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7493,2015-07-28,713,mhilgers,5,24.5,23.39999962,90,202,283,2,40,225,,2,NA,4,10.69999981,1,1,38,12,23.70000076,121,39,37.20000076,38,12,24.29999924,121,39,39.79999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7494,2015-07-29,716,mhilgers,5,23.39999962,23.20000076,103,182,184,2,39,225,,2,W,4,7.800000191,1,1,38,14,22.29999924,121,41,8.100000381,38,14,28.79999924,121,41,12.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7495,2015-07-29,723,mhilgers,5,33.59999847,23.29999924,82,198,199,3,34,225,,3,W,4,9.300000191,1,1,38,14,21.29999924,121,40,20.39999962,38,14,32.79999924,121,40,18.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7496,2015-07-27,801,mhilgers,5,22.29999924,22.20000076,70,7471,7476,2,20,175,,2,W,2,14.80000019,1,2,38,2,49.90000153,121,50,42.20000076,38,2,45.09999847,121,50,39.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7497,2015-07-27,804,mhilgers,5,22.39999962,22.29999924,92,5646,5837,2,32,225,,2,W,3,11.60000038,1,2,38,1,2.900000095,121,47,38.70000076,38,1,2.200000048,121,47,31.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7498,2015-07-28,812,mhilgers,5,23.70000076,23.39999962,67,797,809,2,24,200,,2,W,2,10.80000019,1,2,38,5,25,121,38,25.20000076,38,5,21.79999924,121,38,17.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7499,2015-07-27,902,mhilgers,5,24.70000076,24.20000076,115,726,754,2,24,200,,2,NW,2,6.099999905,1,1,38,1,13.60000038,121,34,57.40000153,38,1,2.400000095,121,34,55.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7500,2015-07-28,906,mhilgers,5,24.60000038,24.20000076,105,539,543,2,38,225,,2,NA,2,7.199999809,1,1,38,2,55.09999847,121,30,15.60000038,38,2,45.09999847,121,30,8.300000191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7501,2015-07-27,914,mhilgers,5,20.20000076,20.29999924,132,643,648,4,33,225,,2,NW,2,5.400000095,1,1,37,57,52.5,121,31,48.20000076,37,58,4.400000095,121,31,47.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7502,2015-07-27,915,mhilgers,5,25.39999962,25.10000038,94,730,732,2,27,200,,2,NW,2,6.599999905,1,1,37,56,42.09999847,121,34,7.300000191,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7503,2015-07-27,918,mhilgers,5,25.29999924,25.39999962,83,766,771,3,22,175,,3,NW,3,8.5,1,1,37,51,48.09999847,121,34,17.10000038,37,51,37.70000076,121,34,6.400000095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7504,2015-07-28,919,mhilgers,5,24.70000076,24.5,208,156,156,2,24,200,,2,NA,2,3.400000095,1,1,38,6,18.89999962,121,29,40.90000153,38,6,23.20000076,121,29,55.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7506,2015-07-28,815,mhilgers,5,24.20000076,23.89999962,110,485,508,2,18,150,,2,NW,3,7.300000191,1,2,38,5,13.30000019,121,34,21.10000038,38,5,4.199999809,121,34,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7507,2015-07-28,706,mhilgers,5,24.10000038,23.10000038,52,1552,2579,4,30,225,,2,NE,3,17,1,2,38,5,19.39999962,121,44,36.40000153,38,5,17.10000038,121,44,43.79999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7508,2015-07-27,910,mhilgers,5,26.60000038,26,108,785,776,4,36,225,,2,NW,2,7.900000095,1,1,38,0,10.30000019,121,27,2.099999905,38,0,22.29999924,121,27,10.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7509,2015-07-29,796,mhilgers,5,26.70000076,24.20000076,47,1052,89,2,34,225,,2,W,3,21.79999924,1,1,38,28,21.79999924,121,28,4.5,38,35,38.09999847,121,35,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7510,2015-07-29,797,mhilgers,5,24.60000038,23.60000038,34,680,645,3,34,225,,3,NA,3,30.70000076,1,1,38,24,22,121,36,54,38,24,34.5,121,36,48.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7511,2015-07-27,912,mhilgers,5,26.70000076,26.70000076,43,1438,1453,4,40,225,,2,NW,2,9.399999619,1,1,37,57,59.90000153,121,22,7,37,58,10.19999981,121,22,19.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7514,2015-07-29,721,mhilgers,5,23.20000076,23,117,192,194,2,9,75,,2,W,4,12.30000019,1,1,38,16,5.099999905,121,42,5.800000191,38,16,10.10000038,121,42,11.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7515,2015-07-28,707,mhilgers,5,24,23.79999924,82,249,251,4,29,225,,2,E,3,11,1,2,38,6,57.59999847,121,42,22.79999924,38,6,48.70000076,121,42,29.89999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7516,2015-07-28,704,mhilgers,5,25.5,23.20000076,50,3315,6495,4,24,200,"Wind variable, very low",2,NA,4,21.39999962,1,2,38,4,25.70000076,121,46,33.20000076,38,4,17.29999924,121,46,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7517,2015-07-29,795,mhilgers,5,28,25.39999962,77,1219,893,2,36,225,,2,W,2,8.600000381,1,1,38,32,16.89999962,121,35,4.599999905,38,32,33.59999847,121,35,3.200000048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7518,2015-07-27,809,mhilgers,5,23,22.70000076,77,1814,1717,2,32,225,,2,NW,3,16.29999924,1,1,38,3,4.199999809,121,41,42.90000153,38,3,11,121,41,36.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7519,2015-07-29,719,flaluz,5,23.70000076,23.29999924,33,440,444,3,34,225,,3,W,3,30.79999924,1,1,38,20,5.599999905,121,38,49,38,20,18.20000076,121,38,48.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7520,2015-08-12,323,mhilgers,6,20.79999924,20.60000038,57,38938,38816,2,14,125,No end GPS,2,W,1,22.39999962,3,2,38,2,48.09999847,122,17,24.70000076,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7521,2015-08-12,340,mhilgers,6,20.79999924,20.89999962,67,35955,36608,3,14,125,,3,W,1,18.39999962,1,1,38,5,54.59999847,122,15,46.29999924,38,6,14.10000038,122,16,5.099999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7522,2015-08-12,405,mhilgers,6,20.89999962,20.60000038,48,25090,25667,4,12,125,,2,W,1,42.90000153,1,2,38,2,21.39999962,122,8,44.79999924,38,2,10.10000038,122,8,59.79999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7523,2015-08-11,411,mhilgers,6,22.10000038,21.79999924,50,27838,28132,4,15,125,,2,SW,1,31.79999924,1,3,,,,,,,38,3,4,122,4,40.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7524,2015-08-11,418,mhilgers,6,21.70000076,21.79999924,33,26214,26538,4,33,225,,2,SW,1,53.70000076,1,2,38,4,13.69999981,122,5,37.29999924,38,4,9.100000381,122,5,42.40000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7525,2015-08-11,609,mhilgers,6,21.60000038,21,28,19810,19790,3,32,225,,3,W,1,61.70000076,1,2,38,10,2.700000048,121,56,15.19999981,38,10,5.599999905,121,56,41.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7526,2015-08-10,801,mhilgers,6,21.70000076,21.5,58,7480,6883,2,17,150,,2,NW,2,24,1,1,38,2,52.70000076,121,50,40,38,2,46.40000153,121,50,34.90000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7527,2015-08-10,804,mhilgers,6,22,21.79999924,63,5869,5439,2,32,225,,2,NA,2,12.30000019,1,1,38,1,2.599999905,121,47,44.29999924,38,1,1.600000024,121,47,37.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7528,2015-08-11,610,mhilgers,6,21.39999962,21.10000038,34,17938,17941,2,13,125,,2,W,2,35.20000076,1,1,38,7,19.20000076,121,53,19.89999962,38,7,10.5,121,53,18.39999962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7529,2015-08-10,520,mhilgers,6,22.79999924,,45,12092,,4,40,225,No Van Dorn,2,NW,2,20.39999962,1,2,38,1,54.40000153,121,51,42.5,38,1,57.59999847,121,52,2.099999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7530,2015-08-11,815,mhilgers,6,23.20000076,22.79999924,91,446,563,2,17,150,,2,W,2,8.600000381,2,1,38,5,9,121,34,19.70000076,38,5,1,121,34,11.80000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7531,2015-08-10,912,mhilgers,6,27,25.89999962,90,1552,1842,4,38,225,,2,NA,2,6.5,1,1,37,58,1,121,22,9.199999809,37,58,10.60000038,121,22,21.60000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7532,2015-08-12,795,mhilgers,6,24.79999924,24.39999962,61,1093,1087,2,34,225,,2,NA,2,14.10000038,1,1,38,32,19.89999962,121,35,4.199999809,38,32,36.90000153,121,35,2.900000095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7533,2015-08-12,719,mhilgers,6,22.10000038,21.79999924,32,430,436,2,34,225,GPS from second tow,2,NW,2,28.10000038,1,1,38,20,9.899999619,121,38,49.09999847,38,20,22.20000076,121,38,45.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7534,2015-08-10,918,mhilgers,6,24.29999924,23.39999962,80,735,877,2,24,200,"Veg in CB, and on CB meter",2,W,2,8.5,2,1,37,51,48.5,121,34,16.5,37,51,38.20000076,121,34,8.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7535,2015-08-11,602,mhilgers,6,21.79999924,22,20,21900,21807,4,5,75,,2,SW,1,49.29999924,1,2,38,7,1.100000024,122,2,29.39999962,38,6,48.90000153,122,2,32.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7536,2015-08-10,501,mhilgers,6,22.20000076,,48,20782,,4,22,175,NO Van Dorn,2,NW,2,22.70000076,1,3,38,3,7.400000095,121,59,5,38,3,16.10000038,121,59,17.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7537,2015-08-10,504,mhilgers,6,22.5,,41,19361,,4,53,225,No Van Dorn,2,NW,1,19.70000076,1,2,38,5,5.800000191,122,0,6,38,5,8.300000191,122,0,10.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7538,2015-08-10,508,mhilgers,6,21.89999962,,53,10363,,4,32,225,NO Van Dorn,2,NW,2,21.79999924,1,3,38,2,56.20000076,121,54,55,38,2,57.59999847,121,55,5.800000191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7539,2015-08-10,513,mhilgers,6,21.5,,48,8435,,2,41,225,"Van Dorn wrapped on prop, lost messenger",2,NW,2,18.5,1,3,38,3,35.59999847,121,51,59.29999924,38,3,34.79999924,121,52,20.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7540,2015-08-10,519,mhilgers,6,21.70000076,,62,15739,,4,8,75,No Van Dorn,2,NW,2,32.5,1,3,38,4,24.29999924,121,57,14.80000019,38,4,25.10000038,121,57,30.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7541,2015-08-11,812,mhilgers,6,22.79999924,22.39999962,71,788,821,2,26,200,,2,W,2,11.80000019,2,3,38,5,24.5,121,38,34.20000076,38,5,23.5,121,38,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7542,2015-08-12,723,mhilgers,6,22,21.29999924,100,196,200,2,35,225,,2,NW,2,8.399999619,1,1,38,14,19.5,121,40,22.60000038,38,14,32.09999847,121,40,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7543,2015-08-12,796,mhilgers,6,23.39999962,22.89999962,37,927,924,2,35,225,,2,NW,2,18.89999962,1,1,38,28,31.79999924,121,35,3.900000095,38,28,47.40000153,121,35,4.699999809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7544,2015-08-12,721,mhilgers,6,21.20000076,20.70000076,105,194,198,2,11,75,,2,W,2,8.199999809,1,1,38,16,0.200000003,121,42,2.700000048,38,16,4.800000191,121,42,6.900000095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7545,2015-08-10,910,mhilgers,6,26.20000076,,157,858,,4,38,225,"Large ship just passed through, no bottom water.",2,W,3,4.800000191,1,1,38,0,2.200000048,121,26,56,38,0,10.80000019,121,27,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7546,2015-08-11,704,mhilgers,6,22.29999924,22,41,4843,5262,4,28,225,,2,W,2,17.39999962,1,2,38,4,10.80000019,121,46,56.29999924,38,4,3.5,121,46,58.59999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7547,2015-08-10,809,mhilgers,6,22.29999924,22.10000038,71,2145,1428,2,38,225,,2,NA,3,12.89999962,1,1,38,3,0.100000001,121,41,44.5,38,3,6.400000095,121,41,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7548,2015-08-12,797,mhilgers,6,22.60000038,22,25,662,648,2,33,225,,2,NW,2,35.09999847,1,1,38,24,18.20000076,121,36,55.20000076,38,24,31.20000076,121,36,49.70000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7549,2015-08-11,707,mhilgers,6,23.20000076,23.10000038,76,286,283,3,32,225,"Tow upstream, strong tail wind.",3,W,2,10.89999962,2,2,38,6,48.5,121,42,31.79999924,38,7,3.099999905,121,42,11.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7550,2015-08-11,711,mhilgers,6,23.70000076,23.70000076,108,143,144,2,12,100,,2,W,1,7.300000191,2,2,38,10,37.40000153,121,39,43.09999847,38,10,32.29999924,121,39,31.29999924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7551,2015-08-12,713,mhilgers,6,22.39999962,21.5,84,215,247,2,40,225,No end GPS,2,W,2,9,1,1,38,12,22.29999924,121,39,36.40000153,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7552,2015-08-12,716,mhilgers,6,21.79999924,21.10000038,72,189,194,2,68,225,,2,W,2,8,1,1,38,14,19.10000038,121,41,4.800000191,38,14,22.29999924,121,41,7.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7553,2015-08-10,902,mhilgers,6,23.70000076,23.20000076,148,732,738,2,26,200,cable length 175 on second tow,2,NA,3,5.599999905,1,1,38,1,8.399999619,121,34,56.40000153,38,0,58.59999847,121,34,53.90000153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7554,2015-08-11,906,mhilgers,6,23.39999962,22.89999962,115,540,532,2,35,225,Llarge ship passed befor tow 1,2,NE,3,7.5,1,1,38,3,3.200000048,121,30,23.60000038,38,2,56.59999847,121,30,15.10000038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7555,2015-08-10,914,mhilgers,6,25.29999924,25.20000076,160,641,574,3,28,200,,3,NA,4,4.099999905,1,1,37,58,8.600000381,121,31,41.20000076,37,57,58.29999924,121,31,50.20000076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7556,2015-08-10,915,mhilgers,6,24.39999962,24,120,709,700,2,25,200,,2,NA,2,6.5,1,1,37,56,54.70000076,121,34,7.300000191,37,56,42.09999847,121,34,7.599999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7557,2015-08-11,919,mhilgers,6,23.70000076,23.39999962,137,170,180,1,23,200,,3,NA,2,3.099999905,1,1,38,6,19.20000076,121,29,39.70000076,38,6,22.20000076,121,29,54.09999847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7558,2015-08-11,606,mhilgers,6,22,21.79999924,34,20601,20798,4,24,200,,2,SW,1,22.29999924,1,1,38,10,11.89999962,122,1,21.39999962,38,10,11,122,1,30.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7559,2015-08-11,706,mhilgers,6,22.89999962,22.60000038,62,1318,2451,4,30,225,,2,W,1,20.39999962,1,2,38,5,7.900000095,121,45,0.400000006,38,5,3.299999952,121,45,9.399999619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
