SurveySeason,StationCode,Station_Longitude,Station_Latitude,Region,SubRegion,category,CatchData,EnvData
EDSM_Kodiak,19-15-USSC03,-121.54879,38.56199,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,20-25-MIW02,-121.54868,38.0098,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-23-SRU01,-121.54859,38.48135,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,MI59,-121.54837,38.01066,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,PP101,-121.5481832,38.06087221,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-26-USSC01,-121.54804,38.56274,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,20-02-USSC01,-121.54791,38.56126,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,18-52-USSC01,-121.54776,38.56137,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,PP112,-121.5473589,38.06239444,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-03-PP01,-121.54715,38.05947,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-30-MIW01,-121.54713,38.00518,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,17-51-SRR01,-121.54698,38.19689,North,Sacramento River near Ryde,deep,TRUE,TRUE
EDSM_Kodiak,18-17-SRU02,-121.54694,38.51559,North,Upper Sacramento River,intermediate,TRUE,TRUE
EDSM_Kodiak,PP73,-121.54668,38.05993,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-04-SSC01,-121.54666,38.56078,North,Sacramento River Ship Channel,deep,TRUE,TRUE
EDSM_Kodiak,20-22-USSC01,-121.54599,38.56081,North,Sacramento River Ship Channel,deep,TRUE,TRUE
EDSM_Kodiak,19-02-PP02,-121.54593,38.05996,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-18-USSC03,-121.54593,38.56151,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,19-21-PP01,-121.54555,38.05885,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-20-PP02,-121.54551,38.06254,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-32-SRU01,-121.54541,38.34642,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-18-USSC01,-121.54534,38.56107,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,19-22-PP01,-121.54523,38.06339,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-11-PP02,-121.54509,38.05818,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,19-49-PP02,-121.5448,38.06354,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-03-SRU01,-121.54479,38.27832,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-18-SSC01,-121.54475,38.56108,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,18-28-MKR02,-121.54413,38.14707,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,19-52-PP01,-121.54412,38.05685,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-14-VC01,-121.54402,37.86395,South,Victoria Canal,NA,TRUE,TRUE
EDSM_Kodiak,20-19-PP01,-121.54312,38.065,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-02-USSC01,-121.54281,38.5616,North,Sacramento River Ship Channel,deep,TRUE,TRUE
EDSM_Kodiak,18-02-SSC01,-121.54269,38.56124,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,18-21-SRR01,-121.54228,38.21635,North,Sacramento River near Ryde,intermediate,TRUE,TRUE
EDSM_Kodiak,PP55,-121.542,38.06187,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,MR51,-121.54193,37.94064,South,Middle River,intermediate,TRUE,TRUE
EDSM_Kodiak,18-09-SSC01,-121.5419,38.56143,North,Sacramento River Ship Channel,very deep,TRUE,TRUE
EDSM_Kodiak,19-07-PP01,-121.5418,38.06457,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-15-MKR03,-121.54158,38.11604,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,PP103,-121.5414921,38.06462051,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,MR101,-121.5412371,37.93845081,South,Middle River,NA,TRUE,TRUE
EDSM_Kodiak,20-34-VC01,-121.54115,37.86626,South,Victoria Canal,deep,TRUE,TRUE
EDSM_Kodiak,MKR104,-121.5410666,38.07929885,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,19-30-VC02,-121.54089,37.85785,South,Victoria Canal,intermediate,TRUE,TRUE
EDSM_Kodiak,19-08-PP02,-121.54088,38.06279,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-26-VC01,-121.54057,37.83633,South,Victoria Canal,deep,TRUE,TRUE
EDSM_Kodiak,18-25-PP01,-121.54055,38.06404,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-16-SSC01,-121.54036,38.56146,North,Sacramento River Ship Channel,deep,TRUE,TRUE
EDSM_Kodiak,18-30-USSC01,-121.54029,38.5617,North,Sacramento River Ship Channel,deep,TRUE,TRUE
EDSM_Kodiak,MI105,-121.5402492,38.00857176,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,17-51-MKR03,-121.54012,38.08446,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,17-49-MKR02,-121.54006,38.118,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,18-28-SRU01,-121.53991,38.47491,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-17-MI01,-121.53898,37.97396,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,VC103,-121.5388984,37.83670401,South,Victoria Canal,intermediate,TRUE,TRUE
EDSM_Kodiak,18-05-SRU01,-121.53849,38.51638,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-27-PP02,-121.53813,38.06744,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-30-MKR02,-121.53802,38.11876,South,North and South Forks Mokelumne River,intermediate,TRUE,TRUE
EDSM_Kodiak,18-31-SRR01,-121.53799,38.21436,North,Sacramento River near Ryde,shallow,TRUE,TRUE
EDSM_Kodiak,VC52,-121.53785,37.83774,South,Victoria Canal,intermediate,TRUE,TRUE
EDSM_Kodiak,17-51-MKR02,-121.53769,38.15643,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,18-20-MKR02,-121.53694,38.15446,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,18-27-VC01,-121.53641,37.87077,South,Victoria Canal,NA,TRUE,TRUE
EDSM_Kodiak,MI58,-121.53619,37.98075,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,18-28-PP01,-121.53616,38.05378,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-06-SRU01,-121.53597,38.5175,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-12-PP01,-121.53542,38.05551,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-14-PP02,-121.53539,38.05046,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-11-SRR02,-121.53534,38.22414,North,Sacramento River near Ryde,deep,TRUE,TRUE
EDSM_Kodiak,19-35-PP02,-121.53486,38.047,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,PP106,-121.5348396,38.05490719,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,PP27,-121.5348259,38.05056302,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-21-MI01,-121.53482,37.96951,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,PP8,-121.534635,38.06756921,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,MR52,-121.53458,37.96254,South,Middle River,NA,TRUE,TRUE
EDSM_Kodiak,19-05-PP01,-121.53454,38.05727,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,PP60,-121.53424,38.04637,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,17-49-SRU04,-121.53409,38.26982,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-21-MKR01,-121.53397,38.16423,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,18-29-PP02,-121.53369000000001,38.0541,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,MKR59,-121.53355,38.08775,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,20-33-MRW01,-121.53348,37.95079,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,SRU105,-121.5334248,38.47399919,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-26-GL01,-121.53328,37.81903,South,Grant Line Canal and Old River,deep,TRUE,TRUE
EDSM_Kodiak,20-22-PP02,-121.53327,38.06002,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,PP10,-121.5327666,38.05828351,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-23-MIW01,-121.53276,37.97314,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-32-MR01,-121.53273,37.93695,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,20-27-PP01,-121.53273,38.05245,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-13-PP03,-121.53264,38.05535,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-25-PP03,-121.5324,38.04398,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,20-14-PP01,-121.53206,38.04361,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-10-MKR02,-121.53147,38.16501,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,18-08-MKR02,-121.53139,38.11857,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,20-35-PP03,-121.53135,38.05473,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-26-PP02,-121.53113,38.05767,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,PP70,-121.53096,38.05614,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,17-52-MKR02,-121.53085,38.12261,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,19-20-MRW01,-121.53067,37.94435,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,20-32-MIW01,-121.53067,37.97922,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-51-PP01,-121.5306,38.05611,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,PP115,-121.530571,38.04211356,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-34-PP01,-121.53053,38.06651,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-26-PP01,-121.53034,38.05833,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-27-MRW01,-121.53033,37.93125,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,20-34-MIW03,-121.5298,38.00463,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-06-PP02,-121.52977,38.06473,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,20-29-MIW01,-121.52975,37.97726,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-22-MKR01,-121.5297,38.12031,South,North and South Forks Mokelumne River,intermediate,TRUE,TRUE
EDSM_Kodiak,MKR51,-121.52962,38.12149,South,North and South Forks Mokelumne River,intermediate,TRUE,TRUE
EDSM_Kodiak,PP68,-121.52916,38.04242,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-12-MI01,-121.52908,37.97904,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-26-MIW03,-121.52906,37.9816,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-04-PP01,-121.52897,38.05478,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-29-PP01,-121.52886,38.05565,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,MI101,-121.5288156,38.00308855,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,19-21-VC01,-121.52874,37.87239,South,Victoria Canal,deep,TRUE,TRUE
EDSM_Kodiak,PP54,-121.5287,38.05969,South,San Joaquin River at Prisoners Pt,NA,TRUE,TRUE
EDSM_Kodiak,MI51,-121.52869,37.98145,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-16-PP02,-121.52864,38.04212,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,19-33-MRW01,-121.52796,37.96876,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,19-15-PP01,-121.52781,38.04255,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-35-MIW01,-121.52779,37.97467,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-29-PP02,-121.52773,38.04841,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,19-21-MIW01,-121.52736,37.9858,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-24-SRU01,-121.52719,38.42244,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-33-SRU02,-121.52706,38.43454,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-12-SRU01,-121.52703,38.43438,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,MI103,-121.5268592,37.97355959,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-23-MI01,-121.52681,37.99097,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,18-34-SRU01,-121.5268,38.4223,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,PP2,-121.5267976,38.05429891,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,18-28-MR01,-121.52655,37.95617,South,Middle River,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-PP02,-121.5265,38.05556,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,18-19-MKR01,-121.52636,38.17775,South,North and South Forks Mokelumne River,deep,TRUE,TRUE
EDSM_Kodiak,SRU103,-121.5262442,38.35853972,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-24-VC01,-121.52623,37.87374,South,Victoria Canal,deep,TRUE,TRUE
EDSM_Kodiak,18-18-MI01,-121.52601,38.0018,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,20-31-MIW02,-121.52597,37.99417,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,MKR61,-121.52591,38.18074,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,20-20-MIW01,-121.52586,37.97194,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-29-MR01,-121.52578,37.93036,South,Middle River,NA,TRUE,TRUE
EDSM_Kodiak,19-25-MIW01,-121.52557,38.03497,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-13-MKR02,-121.52554,38.12043,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,17-52-MI02,-121.52546,37.99812,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,20-24-MRW01,-121.5254,37.91416,South,Middle River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-24-MIW03,-121.52523,37.98895,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-14-MI02,-121.52522,37.9786,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-26-MIW01,-121.52519,38.03949,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-24-MIW01,-121.52514,38.00302,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,MI52,-121.52513,38.03373,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-34-PP02,-121.52504,38.04191,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-19-MIW02,-121.52502,37.99956,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-31-MIW01,-121.52494,38.02661,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,20-22-MIW02,-121.52492,38.02487,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-27-MIW01,-121.52491,38.00289,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,19-35-MRW01,-121.52454,37.92243,South,Middle River,intermediate,TRUE,TRUE
EDSM_Kodiak,20-27-MIW02,-121.52433,37.97166,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,PP52,-121.5243,38.05435,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-28-MIW01,-121.52419,38.03895,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-21-MIW03,-121.5241,37.99807,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-32-MIW02,-121.52396,38.02687,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,PP4,-121.5238225,38.055505170000004,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,20-30-MIW02,-121.52374,38.03346,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-19-SRU01,-121.52365,38.36013,North,Upper Sacramento River,intermediate,TRUE,TRUE
EDSM_Kodiak,20-26-MIW02,-121.52359,38.00281,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-22-MIW01,-121.52344,37.97281,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-32-MIW01,-121.52339,37.97998,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-20-MR02,-121.52334,37.95026,South,Middle River,NA,TRUE,TRUE
EDSM_Kodiak,19-19-MIW03,-121.52334,38.03403,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-33-PP01,-121.52333,38.05398,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,20-27-MIW01,-121.52323,38.02284,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,MI55,-121.52282,37.97477,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-19-MIW01,-121.52272,37.97114,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-29-MIW02,-121.52253,37.99325,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-25-PP02,-121.52241,38.05434,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-14-MI01,-121.5224,37.99937,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-35-MIW02,-121.52237,37.98335,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,MKR57,-121.52224,38.12066,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,MI108,-121.5221164,38.02972701,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,20-34-MIW02,-121.52204,38.02241,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,MI56,-121.52172,37.99232,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,PP18,-121.5215922,38.04741794,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,18-15-MKR01,-121.52149,38.19975,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,MI104,-121.5214896,38.00153876,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,SRU101,-121.5214135,38.4156169,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,17-52-MI01,-121.52118,37.99758,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-22-PP02,-121.5211,38.05026,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,19-26-MIW02,-121.52059,38.02237,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-20-MIW02,-121.52053,37.99278,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-51-PP03,-121.52032,38.0542,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-28-PP01,-121.52027,38.05197,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,20-22-MIW03,-121.52009,37.99766,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-20-MIW01,-121.51992,38.00154,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-16-SRU01,-121.51974,38.38289,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,MI60,-121.51964,38.02994,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,19-19-MIW05,-121.51944,37.98084,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-30-SRU02,-121.51938,38.43516,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-29-MI01,-121.51928,37.98417,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,PP72,-121.51881,38.04894,South,San Joaquin River at Prisoners Pt,NA,TRUE,TRUE
EDSM_Kodiak,17-51-SRU01,-121.51881,38.41098,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-30-MIW01,-121.51859,37.9892,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-19-MIW02,-121.51853,37.99702,South,Mildred Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-24-MIW01,-121.51841,37.97681,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-08-SRU01,-121.51826,38.53533,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-23-MIW03,-121.51815,37.98365,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-49-PP02,-121.51814,38.05472,South,San Joaquin River at Prisoners Pt,deep,TRUE,TRUE
EDSM_Kodiak,PP113,-121.5181342,38.05484324,South,San Joaquin River at Prisoners Pt,intermediate,TRUE,TRUE
EDSM_Kodiak,18-12-MR01,-121.51811,37.9223,South,Middle River,NA,TRUE,TRUE
EDSM_Kodiak,18-23-SRU02,-121.51797,38.41017,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-25-PP01,-121.51785,38.05367,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,19-33-MIW01,-121.51772,37.99141,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,17-50-MI01,-121.51759,38.01218,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-30-VC01,-121.51728,37.87641,South,Victoria Canal,deep,TRUE,TRUE
EDSM_Kodiak,MKR105,-121.5171493,38.12412297,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,18-20-MR01,-121.51713,37.91966,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,18-16-MI01,-121.51699,38.01464,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-33-MIW01,-121.51681,37.99034,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-24-MIW02,-121.5167,37.98371,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,SRU55,-121.51665,38.40705,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-31-MR01,-121.51658,37.92006,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,19-07-PP02,-121.51649,38.05383,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,18-30-MI01,-121.51634,38.00501,South,Mildred Island,NA,TRUE,TRUE
EDSM_Kodiak,19-21-MIW02,-121.51619,38.0227,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,MI102,-121.5161719,37.98568737,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,MI107,-121.5160868,37.97887934,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-35-MIW01,-121.51606,38.00699,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,18-25-MI01,-121.51562,37.99473,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,17-52-SRU01,-121.51559,38.2559,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-19-MRW01,-121.51548,37.91896,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,17-49-SRR01,-121.5151,38.24163,North,Sacramento River near Ryde,deep,TRUE,TRUE
EDSM_Kodiak,20-21-PP02,-121.51495,38.05376,South,San Joaquin River at Prisoners Pt,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-MIW01,-121.51488,37.99241,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,19-30-MIW02,-121.51438,38.00503,South,Mildred Island,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-MIW02,-121.51434,37.97342,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,17-49-SRU01,-121.51432,38.40319,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,MI57,-121.51401,37.97585,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-14-SRU01,-121.51397,38.39937,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,MI53,-121.5139,37.9971,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,18-16-SRR01,-121.51364,38.24353,North,Sacramento River near Ryde,very deep,TRUE,TRUE
EDSM_Kodiak,20-25-MRW01,-121.51364,37.91728,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,18-25-MKR02,-121.5134,38.11931,South,North and South Forks Mokelumne River,NA,TRUE,TRUE
EDSM_Kodiak,MI54,-121.51315,37.98665,South,Mildred Island,deep,TRUE,TRUE
EDSM_Kodiak,20-31-MRW01,-121.51311,37.90529,South,Middle River,deep,TRUE,TRUE
EDSM_Kodiak,18-35-SRU01,-121.51305,38.54927,North,Upper Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-27-SRU01,-121.51283,38.40139,North,Upper Sacramento River,intermediate,TRUE,TRUE
EDSM_Kodiak,18-33-MR01,-121.5127,37.91401,South,Middle River,NA,TRUE,TRUE
