GearID,TowID,GearCode,MeterSerial,MeterStart,MeterEnd,MeterCheck,Comments
27818,11310,1,14980,268557,280152,11595,Additional processing dates:  2006/06/19.
27819,11313,1,14980,302263,316182,13919,Additional processing dates:  2006/06/20.
27820,11318,1,14980,345376,359343,13967,Additional processing dates:  2006/06/14.
27821,11321,1,14980,375856,390517,14661,
27822,11322,1,14980,422778,434407,11629,
27823,11328,1,14980,601916,614825,12909,
27824,11331,1,14980,640445,653751,13306,"Additional processing dates:  2006/05/26, 2006/05/23.  Calanus spp.?."
27825,11336,1,14980,563939,576678,12739,Additional processing dates:  2006/06/26.
27826,11339,1,14980,526424,539297,12873,
27827,11340,1,14980,490854,502750,11896,Additional processing dates:  2006/06/28.
27828,11345,1,14980,678512,698055,19543,
27829,11348,1,14980,710034,721377,11343,
27830,11351,1,14980,762464,767785,5321,
27831,11353,1,14980,787695,800704,13009,Additional processing dates:  2008/05/21.
27832,11355,1,14980,829041,841506,12465,"Additional processing dates:  2008/06/03, 2008/06/04."
27833,11358,1,14980,43114,55523,12409,"Additional processing dates:  2008/05/22, 2008/05/19, 2008/05/15, 2008/05/20."
27834,11361,1,14980,5336,17587,12251,
27835,11365,1,14980,967602,980067,12465,"Additional processing dates:  2008/05/07, 2008/05/06."
27836,11369,1,14980,931110,942824,11714,Additional processing dates:  2008/05/09.  Detritus.
27837,11370,1,14980,857136,869673,12537,"Additional processing dates:  2008/05/29, 2008/05/30."
27838,11373,1,14980,894720,907096,12376,"Detritus, sand."
27839,11376,1,14980,80805,93181,12376,Different Oithona spp./  As small as Limnoithona tetraspina.
27840,11380,1,14980,278013,289206,11193,
27841,11382,1,14980,309717,318785,9068,"Additional processing dates:  2007/06/25, 2007/06/21.  computer freeze.  Computer freeze up."
27842,11386,1,14980,246754,255836,9082,"Additional processing dates:  2007/06/20.  Heavy detrius
Partial Sample Kept."
27843,11390,1,14980,214104,225393,11289,
27844,11393,1,14980,179335,190419,11084,
27845,11394,1,14980,151774,162591,10817,some detritus.
27846,11399,1,14980,116584,126764,10180,
27847,11402,1,14980,482942,492364,9422,
27848,11403,1,14980,511504,520268,8764,Additional processing dates:  2007/11/21.
27849,11406,1,14980,436806,444255,7449,"Additional processing dates:  2007/11/21, 2007/11/07."
27850,11411,1,14980,453814,462786,8972,Additional processing dates:  2007/11/21.
27851,11412,1,14980,534772,548207,13435,Additional processing dates:  2007/10/25.
27852,11415,1,14980,351547,366956,15409,
27853,11418,1,14980,378527,391962,13435,Very sparce sample.
27854,11421,1,14980,413025,422494,9469,Additional processing dates:  2007/11/02.
27855,11424,1,14980,575286,589064,13778,"Additional processing dates:  2007/10/31, 2007/11/01."
27856,11427,1,14980,706391,719101,12710,"Additional processing dates:  2006/07/07.  Daphnia sp. ?- no spine.
Much  Detritus."
27857,11430,1,14980,685302,695481,10179,"Additional processing dates:  2006/06/22, 2006/06/21."
27858,11433,1,14980,650480,661429,10949,
27859,11436,1,14980,615484,626417,10933,
27860,11441,1,14980,747222,760414,13192,
27861,11442,1,14980,824180,839126,14946,
27862,11445,1,14980,787995,800132,12137,"Additional processing dates:  2006/08/03, 2006/08/04.  Calanus sp?."
27863,11448,1,14980,870295,883412,13117,
27864,11451,1,14980,910306,924647,14341,Additional processing dates:  2006/08/07.
27865,11454,1,14980,950602,965121,14519,Additional processing dates:  2006/08/08.
27866,11457,1,14980,991629,5489,13860,"Additional processing dates:  2006/07/14, 2006/07/13."
27867,11460,1,14980,33625,46353,12728,Additional processing dates:  2006/07/11.  Much detritus & sand.
27868,11463,1,14980,73866,86778,12912,Additional processing dates:  2006/07/10.
27869,11466,1,14980,247520,258604,11084,"Additional processing dates:  2006/07/20, 2006/07/18, 2006/07/21.  Possible Limnoithona sinensis."
27870,11469,1,14980,110473,123866,13393,Additional processing dates:  2006/07/24.  Possible L. sinensis.
27871,11472,1,14980,149611,160860,11249,Additional processing dates:  2006/07/25.
27872,11475,1,14980,181457,192027,10570,Additional processing dates:  2006/07/26.  Possible L. sinensis.
27873,11478,1,14980,214019,224767,10748,Additional processing dates:  2006/07/27.
27874,11481,1,14980,280944,292773,11829,Additional processing dates:  2006/07/28.  Detritus.
27875,11485,1,14980,305740,317622,11882,
27876,11488,1,14980,340590,351134,10544,Additional processing dates:  2007/05/24.
27877,11490,1,14980,371233,382001,10768,
27878,11493,1,14980,417270,423035,5765,Detritus.
27879,11496,1,14980,515765,524965,9200,
27880,11499,1,14980,546085,556843,10758,
27881,11502,1,14980,484623,494563,9940,Additional processing dates:  2008/06/17.
27882,11505,1,14980,423207,434146,10939,detritus.
27883,11509,1,14980,455017,464722,9705,detritis/pippett jams @ lower volumne.
27884,11512,1,14980,695655,705945,10290,NO SAMPLE - Spilled in Lab.
27885,11514,1,14980,730234,741196,10962,Possible L. sinensis.
27886,11517,1,14980,762078,772791,10713,"Additional processing dates:  2007/06/12, 2007/06/13.  Computer freezing again.  Computer frozen.  Heavy sand and detritus."
27887,11521,1,14980,794495,806108,11613,Additional processing dates:  2006/08/09.  Some of processed sample spilled when represerving in vial.      dc*.
27888,11524,1,14980,678442,684244,5802,Additional processing dates:  2008/06/16.
27889,11526,1,14980,641366,655095,13729,Additional processing dates:  2006/08/01.
27890,11529,1,14980,608464,618927,10463,
27891,11534,1,14980,577585,587694,10109,
27892,11535,1,14980,935078,948551,13473,Additional processing dates:  2006/08/10.  Detritus.
27893,11538,1,14980,989642,1520,11878,
27894,11541,1,14980,924815,935078,10263,
27895,11544,1,14980,957806,970006,12200,
27896,11547,1,14980,3797,15324,11527,Additional processing dates:  2007/11/21.
27897,11550,1,14980,828764,840222,11458,
27898,11553,1,14980,859119,869142,10023,
27899,11556,1,14980,891001,902751,11750,
27900,11559,1,14980,37325,47669,10344,Additional processing dates:  2007/11/21.  one ThrSha on slide.
27901,11562,1,14980,70793,82797,12004,Additional processing dates:  2007/11/21.  one bosmina looked like ir was covered in rod-shaped bacteria.
27902,11565,1,14980,365917,376683,10766,
27903,11568,1,14980,303197,315968,12771,
27904,11571,1,14980,266835,279172,12337,
27905,11574,1,14980,228775,241762,12987,
27906,11577,1,14980,191277,203645,12368,
27907,11580,1,14980,154844,166371,11527,
27908,11583,1,14980,114289,127945,13656,
27909,11586,1,14980,425681,436517,10836,
27910,11589,1,14980,453284,464857,11573,
27911,11592,1,14980,494024,504424,10400,
27912,11595,1,14980,526136,541016,14880,Additional processing dates:  2006/08/24.
27913,11598,1,14980,568034,577530,9496,Many juvenile Mysids; Can not volumne any lower or will clog pipette.     dc*.
27914,11601,1,14980,602643,614892,12249,
27915,11604,1,14980,620856,634857,14001,
27916,11607,1,14980,395144,404927,9783,Additional processing dates:  2006/08/17.
27917,11610,1,14980,884874,897004,12130,Additional processing dates:  2007/11/27.
27918,11613,1,14980,0,14132,14132,
27919,11616,1,14980,938377,947943,9566,heavy detritus.
27920,11619,1,14980,103943,115969,12026,
27921,11622,1,14980,70631,82836,12205,
27922,11626,1,14980,37761,49836,12075,"Additional processing dates:  2008/07/17, 2008/07/15, 2008/07/16."
27923,11630,1,14980,969264,978404,9140,
27924,11631,1,14980,2835,15120,12285,detritus.
27925,11635,1,14980,302771,313066,10295,Additional processing dates:  2006/09/07.
27926,11638,1,14980,270825,282704,11879,Additional processing dates:  2007/07/05.  Sand.
27927,11640,1,14980,0,13435,13435,D. lumholtzi.
27928,11645,1,14980,212838,218062,5224,"Additional processing dates:  2008/07/14.  Must volume high due to large pieces of debris and much sand.    Dc*
Partial Sample Kept."
27929,11648,1,14980,180632,191892,11260,
27930,11649,1,14980,148628,159264,10636,
27931,11652,1,14980,127741,138037,10296,
27932,11655,1,14980,464154,478208,14054,Additional processing dates:  2006/09/06.
27933,11658,1,14980,431158,441188,10030,much detritus.  possible L. sinensis.
27934,11661,1,14980,373335,382657,9322,
27935,11664,1,14980,409091,420295,11204,
27936,11668,1,14980,493617,505288,11671,"Additional processing dates:  2007/11/30, 2007/11/29."
27937,11671,1,14980,825662,839229,13567,
27938,11673,1,14980,783082,797255,14173,
27939,11678,1,14980,574507,589711,15204,
27940,11679,1,14980,749417,767059,17642,
27941,11682,1,14980,706795,720807,14012,Additional processing dates:  2006/09/14.  Detritus.
27942,11685,1,14980,662613,677419,14806,
27943,11688,1,14980,619092,632332,13240,Additional processing dates:  2006/08/31.
27944,11691,1,14980,526595,542992,16397,"Additional processing dates:  2007/12/05, 2007/12/06."
27945,11694,1,14980,53153,60333,7180,
27946,11697,1,14980,883524,896059,12535,Detritus.
27947,11701,1,14980,906445,922003,15558,Additional processing dates:  2006/09/28.
27948,11704,1,14980,949895,959246,9351,"Additional processing dates:  2008/02/20, 2008/02/21, 2008/02/22.  Additional processor: qcdc."
27949,11706,1,14980,976657,987921,11264,Additional processing dates:  2008/02/26.
27950,11711,1,14980,993674,5864,12190,
27951,11714,1,14980,19093,25043,5950,
27952,11715,1,14980,865014,871706,6692,did an extra slide to bring up total.
27953,11718,1,14980,179467,193746,14279,Additional processing dates:  2006/09/25.
27954,11721,1,14980,110726,114344,3618,
27955,11724,1,14980,148181,161627,13446,Additional processing dates:  2006/09/26.
27956,11727,1,14980,116423,127511,11088,
27957,11730,1,14980,68756,82060,13304,Additional processing dates:  2006/09/27.  Evadne ?.
27958,11734,1,14980,211192,223887,12695,
27959,11737,1,14980,249362,263005,13643,
27960,11739,1,14980,316902,330080,13178,"Additional processing dates:  2007/12/20, 2008/01/08."
27961,11744,1,14980,287975,300632,12657,
27962,11745,1,14980,356511,370822,14311,
27963,11748,1,14980,397690,408410,10720,Additional processing dates:  2008/01/08.
27964,11751,1,14980,433993,447568,13575,
27965,11754,1,14980,478869,493076,14207,"Additional processing dates:  2008/07/21, 2008/07/15."
27966,11757,1,14980,707542,722841,15299,
27967,11760,1,14980,661233,676790,15557,
27968,11763,1,14980,602258,616485,14227,
27969,11767,1,14980,534734,542750,8016,Additional processing dates:  2008/07/21.
27970,11770,1,14980,556952,571014,14062,
27971,11772,1,14980,884025,895073,11048,
27972,11777,1,14980,920085,931372,11287,Possible L. sinensis.
27973,11780,1,14980,953773,964807,11034,
27974,11781,1,14980,988401,23,11622,"Additional processing dates:  2006/10/03, 2006/10/04."
27975,11784,1,14980,861454,866700,5246,heavy detritus.
27976,11787,1,14980,829531,830449,,
27977,11790,1,14980,795931,807543,11612,
27978,11793,1,14980,751932,765430,13498,
27979,11796,1,14980,126537,140050,13513,Additional processing dates:  2006/10/23.
27980,11800,1,14980,103294,110638,7344,Additional processing dates:  2008/01/29.
27981,11803,1,14980,153424,168011,14587,"Additional processing dates:  2008/01/14, 2008/01/11, 2008/01/15.  QC by DC."
27982,11805,1,14980,48816,57674,8858,
27983,11810,1,14980,75434,84345,8911,Detritus.
27984,11811,1,14980,57674,74940,17266,
27985,11814,1,14980,197838,212170,14332,"Additional processing dates:  2007/12/28, 2008/01/08, 2007/12/27, 2007/12/26."
27986,11817,1,14980,240203,253722,13519,"Additional processing dates:  2008/01/10, 2008/01/09."
27987,11820,1,14980,545483,556894,11411,Additional processing dates:  2006/10/18.
27988,11823,1,14980,477714,489045,11331,"Additional processing dates:  2008/02/15, 2008/02/14, 2008/02/13.  QC by DC.  Tridentiger goby on slide."
27989,11826,1,14980,510994,522152,11158,"Additional processing dates:  2006/10/16, 2006/10/17."
27990,11829,1,14980,440305,452836,12531,Additional processing dates:  2006/10/06.
27991,11833,1,14980,402639,415749,13110,Additional processing dates:  2006/10/12.
27992,11836,1,14980,360725,375215,14490,Additional processing dates:  2008/07/30.  Possible L. sinensis.
27993,11838,1,14980,320354,333559,13205,heavy detritus; Dorothy's bettter at id'ing the Limnos.
27994,11843,1,14979,282954,297508,14554,
27995,11846,1,14979,581054,593011,11957,
27996,11847,1,14979,618425,621610,3185,
27997,11850,1,14979,638864,649216,10352,"Additional processing dates:  2008/05/05, 2008/04/28, 2008/04/29."
27998,11853,1,14979,671215,681694,10479,heavy detritus.
27999,11856,1,14979,703010,712696,9686,
28000,11859,1,14979,725122,733261,8139,
28001,11862,1,14979,743421,754068,10647,
28002,11866,1,14979,897891,910891,13000,"Additional processing dates:  2006/10/30, 2006/10/27."
28003,11869,1,14979,938595,950805,12210,"Additional processing dates:  2006/11/08, 2006/11/07, 2006/11/02, 2006/11/06."
28004,11871,1,14979,851902,866907,15005,
28005,11876,1,14979,813000,826441,13441,Additional processing dates:  2006/11/30.
28006,11877,1,14979,781370,792350,10980,"Additional processing dates:  2008/07/24, 2008/07/23."
28007,11880,1,14979,971090,978806,7716,heavy detritus.
28008,11883,1,14979,993012,4902,11890,Additional processing dates:  2006/10/10.
28009,11886,1,14979,29669,30778,1109,
28010,11889,1,14979,51448,61251,9803,
28011,11892,1,14979,77129,88186,11057,detritus.
28012,11895,1,14979,256564,294533,37969,
28013,11899,1,14979,232579,244539,11960,
28014,11902,1,14979,191404,206924,15520,
28015,11904,1,14979,109207,119221,10014,detritus.
28016,11909,1,14979,142462,153939,11477,
28017,11912,1,14979,636968,649269,12301,Possible L. sinensis.
28018,11913,1,14979,610400,623212,12812,
28019,11916,1,14979,589742,599725,9983,Additional processing dates:  2007/07/06.
28020,11919,1,14979,555279,565388,10109,Additional processing dates:  2006/11/09.
28021,11922,1,14979,421209,427731,6522,heavy detritus and sand; partial sample saved.
28022,11925,1,14979,376961,389068,12107,
28023,11928,1,14979,351425,362616,11191,
28024,11932,1,14979,317023,328129,11106,new pipettor.
28025,11935,1,14979,682095,688806,6711,
28026,11937,1,14979,742917,749688,6771,"Additional processing dates:  2006/11/27, 2006/11/21, 2006/11/28.  Acartiella & Harpacticoids taken out of sample for our reference samples."
28027,11942,1,14979,702779,709248,6469,"Additional processing dates:  2008/02/05, 2008/01/31.  Some items taken for reference collection.   Dc*."
28028,11943,1,14979,805872,818509,12637,"Additional processing dates:  2007/07/11, 2007/07/12.  Possible L. sinensis.  Some spp. taken out for reference sample I.D."
28029,11945,1,14979,761415,768538,7123,Detritus.
28030,11950,1,14979,783969,790942,6973,Detritus.
28031,11953,1,14979,722395,728664,6269,Additional processing dates:  2007/11/29.
28032,11954,1,14979,0,13801,13801,
28033,11959,1,14979,959656,963630,3974,
28034,11962,1,14979,929804,937607,7803,much detritus.
28035,11963,1,14979,944554,949015,4461,
28036,11966,1,14979,921728,923776,2048,"Additional processing dates:  2008/04/03, 2008/04/08, 2008/04/07."
28037,11969,1,14979,884377,899405,15028,"Additional processing dates:  2008/02/21, 2008/02/29, 2008/02/15, 2008/02/20."
28038,11972,1,14979,847766,860247,12481,
28039,11976,1,14979,843001,844249,1248,very heavy detritus.
28040,11978,1,14979,828391,830964,2573,Additional processing dates:  2006/11/15.  Some spp. taken out for reference sample I.D.
28041,11982,1,14979,978058,989184,11126,very heavy detritus and sand; partial sample saved.
28042,11985,1,14979,15036,25991,10955,very heavy detritus.
28043,11987,1,14979,0,13760,13760,heavy detritus.
28044,11992,1,14979,76800,83030,6230,heavy detritus.
28045,11995,1,14979,100678,111209,10531,
28046,11996,1,14979,147171,160372,13201,"Additional processing dates:  2008/04/16, 2008/04/18, 2008/04/17."
28047,11999,1,14979,329903,338572,8669,
28048,12002,1,14979,301032,318698,17666,extreme detritus and sand; partial sample saved.
28049,12006,1,14979,206698,217369,10671,heavy detritus.
28050,12009,1,14979,280160,289818,9658,"extreme detritus, sand, mud; about ¼ sample saved."
28051,12011,1,14979,236042,247450,11408,very heavy detritus; partial sample saved.
28052,12015,1,14979,172888,183547,10659,
28053,12018,1,14979,359448,367265,7817,Additional processing dates:  2007/12/11.  Acartiella adults and juvs. Taken for reference sample.
28054,12020,1,14979,382730,391303,8573,"Additional processing dates:  2008/01/22, 2008/01/17, 2008/01/23, 2008/01/24."
28055,12025,1,14979,594904,605028,10124,did extra cell to bring up total.
28056,12026,1,14979,624671,636497,11826,
28057,12029,1,14979,652791,664090,11299,detritus.
28058,12032,1,14979,698728,711050,12322,Additional processing dates:  2008/08/06.
28059,12035,1,14979,722894,734329,11435,Additional processing dates:  2008/08/01.
28060,12038,1,14979,757051,767894,10843,Additional processing dates:  2008/07/29.
28061,12042,1,14979,948659,959196,10537,Qcer not available.
28062,12044,1,14979,920293,926319,6026,
28063,12048,1,14979,886351,897800,11449,Additional processing dates:  2008/08/15.
28064,12051,1,14979,853450,864777,11327,Additional processing dates:  2008/09/11.
28065,12053,1,14979,810579,820320,9741,
28066,12058,1,14979,790123,800495,10372,Additional processing dates:  2008/08/05.
28067,12061,1,14979,156139,166329,10190,Additional processing dates:  2008/08/14.
28068,12062,1,14979,123822,133401,9579,
28069,12065,1,14979,970241,982648,12407,Additional processing dates:  2008/08/13.
28070,12068,1,14979,12870,23903,11033,Small sample.
28071,12072,1,14979,31176,40256,9080,"Additional processing dates:  2008/09/08, 2008/09/03, 2008/09/04."
28072,12075,1,14979,23108,32510,9402,"sample small, but ""weedy""."
28073,12077,1,14979,58716,68794,10078,
28074,12081,1,14979,78044,86940,8896,
28075,12084,1,14979,97067,105942,8875,Additional processing dates:  2008/09/05.
28076,12086,1,14979,352816,363048,10232,Additional processing dates:  2008/08/21.
28077,12091,1,14979,406129,416362,10233,Additional processing dates:  2008/09/10.
28078,12092,1,14979,373771,384257,10486,Additional processing dates:  2008/09/09.
28079,12095,1,14979,426487,437465,10978,Additional processing dates:  2008/08/20.
28080,12098,1,14979,319276,329564,10288,Additional processing dates:  2008/08/25.
28081,12101,1,14979,288442,298305,9863,"Additional processing dates:  2008/09/02, 2008/08/29, 2008/08/28."
28082,12105,1,14979,256275,267925,11650,Additional processing dates:  2008/08/27.
28083,12108,1,14979,216719,233863,17144,
28084,12110,1,14979,194571,205352,10781,Additional processing dates:  2008/08/12.
28085,12114,1,14979,459941,471194,11253,Additional processing dates:  2008/09/12.
28086,12117,1,14979,493933,505559,11626,Additional processing dates:  2008/09/16.  Qcer not available.
28087,12119,1,14979,524791,535379,10588,Additional processing dates:  2008/09/18.
28088,12124,1,14979,649279,665768,16489,"Additional processing dates:  2008/09/16, 2008/09/17, 2008/09/18, 2008/09/22, 2008/09/15."
28089,12127,1,14979,602278,620051,17773,"Additional processing dates:  2008/09/23, 2008/09/22."
28090,12131,1,14979,568308,579922,11614,Additional processing dates:  2008/09/25.  a lot of debris.
28091,12138,1,14979,943267,955826,12559,
28092,12141,1,14979,982593,992744,10151,
28093,12143,1,14979,831672,845838,14166,
28094,12147,1,14979,910935,922746,11811,"[Cell No.:2/5, Station: 707, Sampling Date 3/27/07]
Zooplankton in the cell-slide above were accidently added into this sample (3/27/07, STN 711)."
28095,12150,1,14979,874382,893097,18715,Additional processing dates:  2008/09/25.
28096,12152,1,14979,793439,807267,13828,
28097,12157,1,14979,773002,783568,10566,
28098,12160,1,14979,735105,747717,12612,
28099,12161,1,14979,702875,710980,8105,
28100,12164,1,14979,185424,194793,9369,heavy debris.
28101,12167,1,14979,156336,162803,6467,Additional processing dates:  2008/10/09.
28102,12170,1,14979,125177,134262,9085,Additional processing dates:  2008/09/23.
28103,12174,1,14979,213182,223971,10789,a lot of debris.
28104,12176,1,14979,244119,263926,19807,
28105,12180,1,14979,12431,26428,13997,
28106,12183,1,14979,56228,68765,12537,"heavy detritus.  heavy detritus, prickly sculpin found on slide (5.6 mm)."
28107,12185,1,14979,291175,309276,18101,a lot of debris.
28108,12190,1,14979,331156,349696,18540,Qcer not available.
28109,12193,1,14979,718027,735892,17865,"Additional processing dates:  2008/10/08, 2008/10/07.  1 Oithona davisae and 1 Oithona juvenile taken out of sample and put in reference collection.  1 Oithona davisae and 1 ostracod removed from sample and put in reference collection.  1 Oithona Davisae removed from sample and put in reference collection.  1 Oithona davisae removed from sample and put in reference collection.  1 Oithona davisae, 1 Eurytemora nauplius, and 1 cyclopoid copepodid removed from sample and put in reference collection.  1 Pseudo. copepodid removed from sample and put in reference collection.  2 Oithona davisae removed from sample and put in reference collection.  2 Oithona davisae, 1 Pseudo. copepodid and 3 ""other rotifer"" removed from sample and put in reference collection.  4 Eurytemora nauplii, 2 harpacticoids, and approx. 10 Oithona davisae removed from whole sample and put in reference collection.  Removed approx. 20 juvenile and 10 adult Acartia from sample and put in reference collection."
28110,12194,1,14979,647027,663204,16177,
28111,12197,1,14979,667750,684893,17143,Additional processing dates:  2008/09/30.
28112,12200,1,14979,601824,618325,16501,"Additional processing dates:  2008/10/20.  heavy detritus.  heavy detritus, did extra slide to bring up total. 1 Acartia spp. had fused caudal rami."
28113,12204,1,14979,570138,586695,16557,"Additional processing dates:  2008/10/06, 2008/10/03.  heavy detritus.  heavy detritus, 1 pseudo marinus removed from sample and put in reference collection."
28114,12207,1,14979,524279,541162,16883,Additional processing dates:  2008/10/21.
28115,12209,1,14979,466574,484412,17838,Additional processing dates:  2008/10/14.
28116,12213,1,14979,425913,444067,18154,a lot of debris.
28117,12216,1,14979,767232,786431,19199,
28118,12218,1,14979,819110,837647,18537,"Additional processing dates:  2008/10/22, 2008/10/23."
28119,12223,1,14979,881300,899697,18397,Additional processing dates:  2008/10/24.
28120,12226,1,14979,900803,920216,19413,
28121,12227,1,14979,942081,959728,17647,"Additional processing dates:  2009/01/14, 2009/01/15, 2008/12/16, 2009/01/12, 2009/01/13."
28122,12231,1,14979,994470,14782,20312,"Additional processing dates:  2008/10/15, 2008/10/10, 2008/10/09.  1 Limno juvenile removed from sample and put in reference collection.  2 Eurytemora nauplii and 1 ostracod removed from sample and put in reference collection.  2 ostracods, 3 Eurytemora nauplii, and 1 limnoithona copepodid removed from sample and put in reference collection.  3 Eurytemora nauplii and 1 ostracod taken out of sample and put in reference collection.  4 Eurytemora nauplii removed from sample and put in reference collection."
28123,12234,1,14979,34628,52170,17542,"Additional processing dates:  2008/10/28, 2008/10/29.  1 slide (slide 16: 193 organisms) from 3/30/2007, st. 340 put in vial after ID."
28124,12235,1,14979,88525,104980,16455,
28125,12240,1,14979,140114,157557,17443,
28126,12243,1,14979,191462,213576,22114,
28127,12244,1,14979,456940,472111,15171,
28128,12247,1,14979,405040,420456,15416,
28129,12250,1,14979,353910,372767,18857,
28130,12254,1,14979,246794,266391,19597,did one extra cell to bring up total.
28131,12258,1,14979,297518,322231,24713,
28132,12259,1,14979,503030,522744,19714,
28133,12263,1,14979,901027,916693,15666,Heavy debris in sample.
28134,12266,1,14979,724688,739830,15142,entire sample counted; very light sample.
28135,12268,1,14979,857807,871495,13688,
28136,12273,1,14979,679542,695073,15531,
28137,12274,1,14979,768715,784788,16073,
28138,12277,1,14979,811631,828684,17053,
28139,12280,1,14979,636667,650316,13649,
28140,12283,1,14979,608021,621823,13802,
28141,12287,1,14979,551448,564468,13020,
28142,12291,1,14979,142680,156364,13684,Additional processing dates:  2008/09/25.
28143,12292,1,14979,174737,189354,14617,
28144,12296,1,14979,73082,86866,13784,
28145,12299,1,14979,46363,59788,13425,
28146,12301,1,14979,113230,128892,15662,Additional processing dates:  2008/09/24.
28147,12306,1,14979,215771,229675,13904,
28148,12309,1,14979,963738,978179,14441,
28149,12310,1,14979,994030,8852,14822,Additional processing dates:  2008/10/29.
28150,12313,1,14979,257215,272158,14943,"heavy debris.  heavy debris, added cell to bring up count."
28151,12316,1,14979,508686,522478,13792,"Removed 10 ""other calanoid"" from whole sample to be identified later."
28152,12319,1,14979,478818,491464,12646,Additional processing dates:  2008/10/01.
28153,12322,1,14979,437088,450350,13262,
28154,12325,1,14979,407332,420259,12927,QCer not available.
28155,12329,1,14979,364360,378353,13993,Qcer not available.
28156,12332,1,14979,327829,340981,13152,
28157,12334,1,14979,287930,302073,14143,
28158,12339,1,14979,0,17727,17727,
28159,12340,1,14979,587310,601697,14387,
28160,12343,1,14979,617324,630428,13104,Additional processing dates:  2008/11/05.
28161,12346,1,14979,647596,661454,13858,
28162,12349,1,14979,687131,699469,12338,
28163,12352,1,14979,723000,736177,13177,
28164,12355,1,14979,768720,782458,13738,
28165,12358,1,14979,796232,812553,16321,"Additional processing dates:  2008/10/31, 2008/10/30.  added additional slide to bring up total."
28166,12362,1,14979,841104,856460,15356,
28167,12365,1,14979,876988,891080,14092,
28168,12367,1,14979,72232,87605,15373,
28169,12372,1,14979,26942,43533,16591,"Additional processing dates:  2008/11/14, 2008/11/13."
28170,12375,1,14979,1937,15703,13766,"Additional processing dates:  2008/11/13, 2008/11/12."
28171,12376,1,14979,920432,935072,14640,
28172,12379,1,14979,956420,972558,16138,"Additional processing dates:  2008/11/12, 2008/11/10.  heavy debris."
28173,12382,1,14979,401726,414817,13091,Additional processing dates:  2007/08/21.
28174,12385,1,14979,443543,464611,21068,
28175,12388,1,14979,278798,292502,13704,Additional processing dates:  2007/08/17.
28176,12391,1,14979,319987,332133,12146,Additional processing dates:  2007/08/20.
28177,12395,1,14979,361137,374423,13286,Additional processing dates:  2007/08/16.  Barnacle nauplius dried out.
28178,12398,1,14979,242255,250468,8213,
28179,12400,1,14979,196311,212383,16072,Additional processing dates:  2008/11/06.
28180,12405,1,14979,154023,167709,13686,
28181,12406,1,14979,117387,129483,12096,
28182,12422,1,14979,494243,508202,13959,"Additional processing dates:  2007/08/14, 2007/08/13."
28183,12424,1,14979,527395,540956,13561,Additional processing dates:  2007/08/10.
28184,12428,1,14979,553449,566529,13080,Additional processing dates:  2008/11/06.
28185,12433,1,14979,221392,245925,24533,Additional processing dates:  2008/11/19.  heavy debris.
28186,12438,1,14979,108751,125831,17080,
28187,12441,1,14979,163542,184028,20486,
28188,12442,1,14979,64130,83065,18935,
28189,12445,1,14979,782090,799471,17381,
28190,12448,1,14979,8502,27356,18854,
28191,12451,1,14979,950453,969862,19409,
28192,12454,1,14979,893829,913085,19256,detritus.
28193,12457,1,14979,836965,858966,22001,detritus.
28194,12461,1,14979,299756,316199,16443,
28195,12464,1,14979,334639,352795,18156,
28196,12466,1,14979,389097,406282,17185,detritus.
28197,12471,1,14979,442561,459599,17038,
28198,12472,1,14979,494776,511495,16719,
28199,12475,1,14979,549464,567273,17809,
28200,12478,1,14979,602515,618852,16337,
28201,12481,1,14979,662487,682671,20184,
28202,12484,1,14979,721180,740234,19054,
28203,12487,1,14979,777096,797340,20244,
28204,12490,1,14979,67872,84414,16542,
28205,12494,1,14979,14988,32247,17259,
28206,12497,1,14979,962324,980029,17705,
28207,12499,1,14979,832459,851171,18712,
28208,12504,1,14979,887632,924426,36794,
28209,12507,1,14979,502270,517940,15670,some detritus.
28210,12508,1,14979,456468,471871,15403,many organisms in really bad shape; processed extra cell to bring total up.
28211,12511,1,14979,541897,557906,16009,
28212,12514,1,14979,335799,349442,13643,
28213,12517,1,14979,375710,390388,14678,
28214,12520,1,14979,421450,435756,14306,
28215,12523,1,14979,589784,605036,15252,
28216,12527,1,14979,825303,838668,13365,did extra cell to bring up total.
28217,12530,1,14979,780656,795611,14955,
28218,12532,1,14979,741315,749050,7735,
28219,12537,1,14979,623051,636152,13101,
28220,12538,1,14979,694390,707877,13487,
28221,12541,1,14979,663379,675359,11980,
28222,12544,1,14979,208440,220578,12138,very heavy detritus.
28223,12547,1,14979,167255,181383,14128,detritus.
28224,12551,1,14979,117959,134127,16168,detritus.
28225,12554,1,14979,77220,92716,15496,
28226,12556,1,14979,36241,50393,14152,
28227,12560,1,14979,991104,9208,18104,detritus.
28228,12563,1,14979,959370,972805,13435,
28229,12565,1,14979,892739,905825,13086,
28230,12570,1,14979,934354,948378,14024,
28231,12573,1,14979,253357,265775,12418,
28232,12574,1,14979,280014,292725,12711,Additional processing dates:  2008/11/17.
28233,12577,1,14979,318699,331638,12939,did extra cell to bring up total.
28234,12580,1,14979,378080,391507,13427,detritus.
28235,12583,1,14979,475194,488755,13561,
28236,12586,1,14979,413555,425114,11559,heavy debris.
28237,12589,1,21901,870876,885121,14245,
28238,12593,1,21901,850736,862429,11693,
28239,12596,1,21901,819661,829328,9667,"Additional processing dates:  2008/11/25, 2008/11/26."
